"lng","lat"
"-87.6247","41.76223"
"-87.5721","41.48242"
"-87.7327","41.86927"
"-87.6709","41.68980"
"-87.9525","42.14580"
"-87.7566","41.51518"
"-87.6788","41.57103"
"-87.6602","41.49584"
"-87.7256","41.93288"
"-87.7099","41.85508"
"-87.7126","41.87511"
"-87.6974","41.94211"
"-87.7253","41.74859"
"-87.6812","41.88939"
"-87.7144","41.50909"
"-87.5999","41.61007"
"-87.5761","41.63748"
"-87.7168","41.88826"
"-87.6378","41.75752"
"-87.6295","41.67153"
"-87.7141","41.93394"
"-87.7791","41.89253"
"-87.5965","41.80611"
"-87.7229","41.71895"
"-87.6665","41.76068"
"-87.6364","41.67981"
"-87.6608","41.69301"
"-87.7328","42.01556"
"-87.6212","41.82048"
"-87.7020","41.64588"
"-87.5850","41.76989"
"-87.5602","41.74380"
"-87.6761","41.66512"
"-87.6048","41.82299"
"-87.6180","41.70302"
"-87.8130","41.87514"
"-87.7165","41.79768"
"-87.6650","41.90331"
"-87.6683","41.98734"
"-87.8103","41.92686"
"-87.6181","41.69357"
"-87.7123","41.87492"
"-87.7141","41.73574"
"-87.6007","41.78110"
"-87.5578","41.75585"
"-87.6194","41.89461"
"-87.7481","41.52341"
"-87.7570","41.87006"
"-87.6166","41.81103"
"-88.1176","42.03434"
"-87.7479","41.56387"
"-87.6592","41.96688"
"-87.5965","41.78260"
"-87.6539","41.69957"
"-87.6237","41.79291"
"-88.1175","42.03823"
"-87.6120","41.78483"
"-87.6136","41.80999"
"-87.8337","41.86819"
"-87.6643","41.71147"
"-87.6558","41.72856"
"-87.7747","41.88118"
"-87.5592","41.76178"
"-87.6294","41.69732"
"-87.6866","41.74490"
"-87.6823","41.88488"
"-87.7064","41.50179"
"-87.6326","41.79936"
"-87.7171","41.88937"
"-87.6305","41.90211"
"-87.6720","41.76644"
"-87.8539","41.86756"
"-87.7034","41.50706"
"-87.6591","41.97274"
"-87.5311","41.52896"
"-87.6580","41.72316"
"-87.6845","41.91207"
"-87.7223","41.90782"
"-87.7750","41.89237"
"-87.5433","41.74069"
"-87.6376","41.69956"
"-87.6889","41.76282"
"-87.6113","41.72245"
"-87.5883","41.76683"
"-87.6127","41.77572"
"-87.8519","41.86882"
"-87.6336","41.78003"
"-87.6001","41.73693"
"-87.5612","41.76698"
"-87.6981","41.86431"
"-87.5653","41.75595"
"-87.6669","41.76017"
"-87.6393","41.65745"
"-87.7013","41.47229"
"-87.7281","41.65926"
"-87.5812","41.77281"
"-87.9766","42.08717"
"-87.6426","41.55215"
"-87.6243","41.82397"
"-87.6034","41.71680"
"-87.6546","41.72322"
"-87.7067","42.03521"
"-87.6074","41.77225"
"-87.5815","41.73785"
"-87.5918","41.80326"
"-87.6200","41.77396"
"-87.6253","41.80675"
"-87.7131","41.76252"
"-87.6599","41.67956"
"-87.7035","41.57986"
"-87.6313","41.73089"
"-87.6339","41.85213"
"-87.6064","41.77806"
"-87.5836","41.73051"
"-87.6421","41.69326"
"-87.6229","41.78799"
"-87.6304","41.90061"
"-87.7164","41.67847"
"-87.7065","41.49574"
"-87.8532","41.84818"
"-87.6536","41.75065"
"-87.6899","41.48947"
"-87.6064","41.80388"
"-87.6650","42.01939"
"-87.7611","41.87586"
"-87.6404","41.70506"
"-87.7414","41.87424"
"-87.5989","41.69138"
"-87.5536","41.53225"
"-87.6450","41.88691"
"-87.6893","41.87344"
"-87.6052","41.69718"
"-87.6480","41.72303"
"-87.6197","41.78043"
"-87.5695","41.77438"
"-87.6891","42.01544"
"-88.0144","42.06125"
"-87.6668","41.74676"
"-87.6644","41.68728"
"-87.5852","41.77077"
"-87.7514","41.88213"
"-87.6741","41.98399"
"-87.5257","41.61320"
"-87.6791","41.58831"
"-87.7720","41.88435"
"-87.6566","41.59315"
"-87.8468","41.90570"
"-87.6394","41.67351"
"-87.7776","41.90988"
"-87.6239","41.72397"
"-87.7254","41.62489"
"-87.5901","41.79746"
"-87.6844","41.59812"
"-87.6870","41.78049"
"-87.7782","41.90475"
"-87.7083","41.86277"
"-87.6912","41.77929"
"-87.7471","42.03052"
"-87.6734","41.49294"
"-87.5994","41.65242"
"-87.6655","41.73596"
"-87.7006","41.87421"
"-87.6870","41.57410"
"-87.6860","41.56819"
"-87.8472","41.87043"
"-87.7949","41.83380"
"-87.6400","41.75729"
"-87.5812","41.75181"
"-87.6811","42.01661"
"-87.6066","41.73319"
"-87.6378","41.71381"
"-87.6921","41.74287"
"-87.6490","41.75532"
"-87.5399","41.54223"
"-87.6674","41.70242"
"-88.0788","42.05077"
"-87.6353","41.77546"
"-87.9580","42.04030"
"-87.6376","41.70257"
"-87.7196","41.50799"
"-87.5864","41.74445"
"-87.6898","41.77556"
"-87.9940","42.00123"
"-87.6075","41.62558"
"-87.6977","41.87979"
"-87.6030","41.61636"
"-87.6913","41.77493"
"-87.8540","41.86820"
"-87.6662","41.66412"
"-87.6225","41.75530"
"-87.6834","41.99641"
"-87.6223","41.83759"
"-87.6423","41.78211"
"-87.8839","41.88965"
"-87.5609","41.76428"
"-87.6265","41.74413"
"-87.6170","41.80596"
"-87.6107","41.78109"
"-87.6560","41.77339"
"-87.5972","41.61464"
"-87.5968","41.72495"
"-87.6657","41.88665"
"-87.6767","41.65737"
"-87.6193","41.72222"
"-87.9824","42.08736"
"-87.5866","41.74559"
"-87.6075","41.80997"
"-87.6896","41.99340"
"-87.5894","41.75631"
"-87.6466","41.67116"
"-87.6301","41.67731"
"-87.6418","41.70198"
"-87.6714","41.75437"
"-87.6567","41.98225"
"-87.6250","41.79005"
"-87.7782","41.50430"
"-87.5654","41.74204"
"-87.8217","41.70771"
"-87.7378","41.51017"
"-87.6931","41.78001"
"-87.7197","41.95769"
"-87.5655","41.56550"
"-87.7186","41.85379"
"-87.7184","41.88943"
"-87.5653","41.56010"
"-87.5919","41.76762"
"-87.6064","41.82174"
"-87.6591","41.70011"
"-87.6401","41.90860"
"-87.7559","41.88044"
"-87.8358","41.85971"
"-87.6098","41.69532"
"-87.6223","41.82011"
"-87.6656","41.98098"
"-87.7283","41.85560"
"-87.5640","41.75653"
"-87.5777","41.79541"
"-87.6891","41.77746"
"-87.6068","41.74838"
"-87.7030","41.57541"
"-87.5462","41.52833"
"-87.6073","41.84085"
"-87.6403","41.90549"
"-87.7246","41.96102"
"-87.5946","41.76126"
"-87.5276","41.47903"
"-87.6045","41.77816"
"-87.6556","41.71932"
"-87.5760","41.47402"
"-87.5607","41.74821"
"-87.7686","41.74212"
"-87.7149","41.54383"
"-87.8764","41.87898"
"-87.6602","41.70038"
"-87.7220","41.87536"
"-87.7645","41.90456"
"-87.7320","41.88322"
"-87.6242","41.62595"
"-87.5290","41.60630"
"-87.6267","41.63167"
"-87.6093","41.72267"
"-87.6113","41.80781"
"-87.7418","41.87722"
"-87.6343","41.67621"
"-87.5754","41.62186"
"-87.6340","41.82066"
"-87.6027","41.73454"
"-87.6095","41.73955"
"-87.6412","41.62685"
"-87.6324","41.72454"
"-87.5934","41.74078"
"-87.6785","41.88321"
"-87.6729","41.74667"
"-87.7216","41.85940"
"-87.6619","41.86724"
"-87.8881","41.88640"
"-87.5971","41.80553"
"-87.5629","41.76349"
"-87.6633","41.72303"
"-87.6348","41.70741"
"-87.6935","41.86851"
"-87.7666","41.89146"
"-87.6283","41.73006"
"-87.6382","41.63186"
"-87.6940","41.86612"
"-87.7425","41.87554"
"-87.6189","41.78578"
"-87.6852","41.69277"
"-87.7052","41.72598"
"-87.6598","41.72527"
"-87.5516","41.74730"
"-87.8652","41.87237"
"-87.6843","41.75897"
"-87.6038","41.77893"
"-87.6335","41.87332"
"-87.6541","41.96757"
"-87.6071","41.76035"
"-87.6362","41.67985"
"-87.6780","41.47771"
"-87.8048","41.59515"
"-87.6235","41.70799"
"-87.5743","41.71599"
"-87.5321","41.57015"
"-87.6309","41.62361"
"-87.6122","41.77377"
"-87.5996","41.80705"
"-87.7206","41.55886"
"-87.6219","41.74507"
"-87.9006","41.88398"
"-87.6509","41.97728"
"-87.5259","41.58230"
"-87.6494","41.69386"
"-87.6693","41.74411"
"-87.7136","41.96958"
"-87.6890","41.99618"
"-87.6956","42.04951"
"-87.6561","41.76771"
"-87.7183","41.71909"
"-87.6264","41.83570"
"-87.7261","41.50831"
"-87.5548","41.54052"
"-87.6368","41.54287"
"-87.6238","41.81069"
"-87.8275","41.85235"
"-87.6340","41.71522"
"-87.6490","41.74046"
"-87.6173","41.83470"
"-87.5814","41.76373"
"-87.6278","41.80998"
"-87.7218","41.59790"
"-87.7170","41.89319"
"-87.5586","41.75116"
"-87.6377","41.50743"
"-87.5902","41.74428"
"-87.8670","41.79398"
"-87.5683","41.71799"
"-87.5920","41.80683"
"-87.6573","41.75460"
"-87.5352","41.49131"
"-87.5299","41.61864"
"-87.6487","41.55175"
"-87.6241","41.77130"
"-87.8019","41.77522"
"-88.1404","42.00584"
"-87.7563","41.88661"
"-87.5483","41.58277"
"-87.7246","41.86277"
"-87.5611","41.48469"
"-87.5662","41.73094"
"-87.6349","41.78131"
"-87.6551","41.73270"
"-87.8042","41.88054"
"-87.7861","41.65824"
"-87.6961","41.99343"
"-87.7528","41.51789"
"-87.8465","41.88297"
"-87.6274","41.74253"
"-87.6590","41.73698"
"-87.5876","41.76374"
"-87.6419","41.93242"
"-87.5468","41.75739"
"-87.8623","42.02338"
"-87.6265","41.74318"
"-87.6594","41.51082"
"-87.6897","41.91453"
"-87.6235","41.78775"
"-87.8572","41.86168"
"-87.7261","41.56488"
"-87.6008","41.81396"
"-87.6675","41.88353"
"-87.6314","41.74618"
"-87.6887","41.84114"
"-87.6999","42.05455"
"-87.6097","41.80283"
"-87.6337","41.70463"
"-87.7564","41.89166"
"-87.5440","41.52835"
"-87.6772","41.79496"
"-87.6240","41.82517"
"-87.7100","41.47847"
"-87.8647","41.88821"
"-87.7484","41.90067"
"-88.0209","42.12870"
"-87.6137","41.74573"
"-87.5720","41.76805"
"-87.6114","41.75000"
"-87.6500","41.60898"
"-87.6300","41.81829"
"-87.6027","41.74583"
"-87.6627","42.01332"
"-87.6029","41.77454"
"-87.6699","41.75397"
"-87.5257","41.61020"
"-87.5704","41.76813"
"-87.6545","41.73820"
"-87.6257","41.62731"
"-87.6049","41.80340"
"-87.6488","41.76995"
"-87.7138","41.73688"
"-87.6557","41.75321"
"-87.6879","41.48754"
"-87.6533","41.77663"
"-87.8911","41.87395"
"-87.5934","41.57803"
"-87.6767","41.84896"
"-87.6133","41.80621"
"-87.6623","41.59317"
"-87.6254","41.76994"
"-87.8936","41.87121"
"-87.6644","41.74142"
"-88.1038","42.04181"
"-87.5734","41.75597"
"-87.5883","41.51873"
"-87.5290","41.48185"
"-87.6530","41.53210"
"-87.7101","41.93601"
"-87.5737","41.71730"
"-87.6089","41.62715"
"-87.7247","41.51360"
"-87.6507","41.76180"
"-87.6985","41.47154"
"-87.6156","41.81782"
"-87.6902","41.55798"
"-87.5982","41.80358"
"-87.7013","41.57287"
"-87.6064","41.80537"
"-87.7623","41.87672"
"-87.6629","41.75057"
"-87.6391","41.75448"
"-87.8385","41.87184"
"-87.6586","41.68148"
"-87.5920","41.63462"
"-87.6982","41.88006"
"-87.8652","41.87124"
"-87.6590","41.72203"
"-88.0157","42.06437"
"-87.7039","41.86971"
"-87.5678","41.73995"
"-87.5441","41.47050"
"-87.6393","41.90676"
"-87.7100","41.98579"
"-87.6734","41.97452"
"-87.6656","41.76649"
"-87.7305","41.54735"
"-87.6719","42.02132"
"-87.5901","41.76147"
"-87.5626","41.76473"
"-87.6878","41.74517"
"-87.7707","41.85220"
"-87.6003","41.80988"
"-87.7089","41.95656"
"-87.7223","41.89724"
"-87.6902","41.77284"
"-87.6089","41.75050"
"-87.7622","41.89101"
"-87.6536","41.66712"
"-87.6057","41.77942"
"-87.8747","41.87661"
"-87.6627","42.00719"
"-87.6246","41.89339"
"-87.6033","41.79940"
"-87.5523","41.63700"
"-87.7680","41.96636"
"-87.6848","41.59488"
"-87.5756","41.73255"
"-87.7639","41.86727"
"-87.6679","41.74872"
"-87.7768","41.90050"
"-87.8572","41.86150"
"-87.6096","41.59206"
"-87.6261","41.83891"
"-87.7237","41.88386"
"-87.6235","41.85504"
"-87.6346","41.55375"
"-87.6548","41.75824"
"-87.7390","41.87501"
"-87.6319","41.90317"
"-87.7592","41.89053"
"-87.5328","41.47386"
"-87.6356","41.71694"
"-87.5690","41.76557"
"-87.6055","41.80451"
"-87.6592","41.72930"
"-87.9069","41.89128"
"-87.5533","41.75622"
"-87.7510","41.89159"
"-87.5765","41.76992"
"-87.5808","41.61165"
"-87.7069","41.74759"
"-87.7084","41.75024"
"-87.6023","41.58973"
"-87.7251","41.89039"
"-87.7594","41.91558"
"-87.5464","41.57544"
"-87.6666","41.68183"
"-87.6573","41.72962"
"-87.6528","41.74057"
"-87.6583","41.72392"
"-87.6589","41.76038"
"-87.6575","41.89961"
"-87.6399","41.79617"
"-87.6053","41.64520"
"-87.7719","41.88032"
"-87.7610","41.87684"
"-87.8975","42.08324"
"-87.6623","41.86787"
"-87.7494","41.88708"
"-87.7238","41.57498"
"-87.5615","41.75564"
"-87.8406","41.93043"
"-87.5940","41.80196"
"-87.6188","41.80591"
"-87.7181","41.52691"
"-87.7380","41.87263"
"-87.6390","41.73699"
"-87.6260","41.69383"
"-87.8777","41.85784"
"-87.6179","41.73121"
"-87.6255","41.67619"
"-87.6950","41.55936"
"-87.7007","42.05405"
"-87.6056","41.68786"
"-87.6665","41.78561"
"-87.6733","42.01451"
"-87.7857","41.84393"
"-87.6969","41.54346"
"-87.5763","41.77013"
"-87.7070","41.88102"
"-87.7106","41.85210"
"-87.8740","41.89121"
"-87.5988","41.71524"
"-87.6553","41.97859"
"-87.7359","41.88492"
"-87.6390","41.69400"
"-87.6707","41.60763"
"-87.5811","41.73711"
"-87.7677","41.91116"
"-87.6444","41.68654"
"-87.7628","41.89145"
"-87.8674","41.87185"
"-87.6513","41.97243"
"-87.6025","41.61793"
"-87.6296","41.69610"
"-87.6138","41.82197"
"-87.5605","41.76340"
"-87.6336","41.63133"
"-87.9185","41.85568"
"-87.6676","41.77174"
"-87.5988","41.75097"
"-87.5967","41.54941"
"-87.5584","41.74849"
"-87.6281","41.85340"
"-87.7634","41.89517"
"-87.7022","41.76332"
"-87.7555","41.90096"
"-87.5488","41.73939"
"-87.5860","41.74866"
"-87.6484","41.60590"
"-87.6561","41.66766"
"-87.5696","41.76923"
"-87.7192","41.85391"
"-87.6708","41.98727"
"-87.7120","41.96368"
"-87.7624","41.86628"
"-87.6655","41.79436"
"-87.6883","42.00525"
"-87.6437","41.73262"
"-87.5974","41.81714"
"-87.7519","41.87951"
"-87.6169","41.71872"
"-87.6855","41.48715"
"-87.5676","41.77042"
"-87.8695","41.88347"
"-87.7079","41.86356"
"-87.6651","41.75043"
"-87.6449","41.76898"
"-87.6546","41.69795"
"-87.7101","41.97650"
"-87.8474","41.97853"
"-87.6101","41.80681"
"-87.6702","41.88533"
"-87.6641","41.76863"
"-87.7656","41.88247"
"-87.6819","41.74613"
"-87.5996","41.77347"
"-87.6205","41.78708"
"-87.6953","41.74306"
"-87.6720","41.78098"
"-87.6134","41.83205"
"-87.6212","41.82485"
"-87.6551","41.74100"
"-87.6880","41.74332"
"-87.5568","41.71873"
"-87.6205","41.80659"
"-87.8689","41.88895"
"-87.5671","41.58120"
"-87.6677","41.74640"
"-87.7325","41.88093"
"-87.5631","41.76310"
"-87.6819","42.05367"
"-87.6841","41.86213"
"-87.5455","41.62690"
"-87.9386","42.14434"
"-87.8972","41.85065"
"-87.6208","41.67459"
"-87.6860","42.01607"
"-87.7089","41.62117"
"-87.5660","41.75990"
"-87.6164","41.72317"
"-87.6716","41.78847"
"-88.1659","42.00703"
"-87.7065","41.51784"
"-87.6009","41.80963"
"-87.7356","41.85149"
"-87.7638","41.72199"
"-87.5954","41.74496"
"-87.6177","41.79201"
"-87.9514","42.03820"
"-87.6099","41.80242"
"-87.6195","41.82678"
"-87.6565","41.76087"
"-87.6606","41.62448"
"-87.5265","41.61943"
"-87.6507","41.68013"
"-87.7229","41.89573"
"-87.6882","41.99710"
"-87.6598","41.72889"
"-87.5978","41.61351"
"-87.7639","41.90962"
"-87.7601","41.89983"
"-87.6097","41.76972"
"-87.8353","41.73645"
"-87.6042","41.76040"
"-87.7483","41.87944"
"-87.6013","41.65361"
"-87.7199","41.55853"
"-87.8517","41.85957"
"-87.6879","41.78056"
"-87.7312","41.89578"
"-87.6707","42.01866"
"-87.6541","41.92900"
"-87.6649","41.73611"
"-87.6884","41.76184"
"-87.6798","41.49261"
"-87.7058","41.85273"
"-87.7400","41.74374"
"-87.5537","41.62552"
"-87.7227","41.79595"
"-87.5728","41.57351"
"-87.6016","41.63331"
"-88.2140","42.01214"
"-87.6322","41.75100"
"-87.8731","41.86031"
"-87.6401","41.53749"
"-87.5613","41.62055"
"-87.6554","41.99243"
"-87.6194","41.70294"
"-87.5795","41.60217"
"-87.7571","41.87916"
"-87.5522","41.74313"
"-87.6344","41.67250"
"-87.8328","41.89379"
"-87.5534","41.58990"
"-87.7191","41.93708"
"-87.7583","41.87333"
"-87.6207","41.47570"
"-87.5703","41.48119"
"-87.7976","41.55957"
"-87.7189","41.56586"
"-87.6121","41.72589"
"-87.7440","41.51767"
"-87.7104","41.86029"
"-87.6192","41.81767"
"-87.5490","41.75515"
"-87.7112","41.52820"
"-87.5811","41.78161"
"-87.6806","41.50763"
"-87.6441","41.66322"
"-87.7286","41.90430"
"-87.7557","41.87879"
"-87.5563","41.57176"
"-87.6119","41.61200"
"-87.7194","41.56529"
"-87.7226","41.90023"
"-87.8775","41.87714"
"-87.7100","41.67849"
"-87.6065","41.70819"
"-87.7737","41.88848"
"-88.0078","42.11248"
"-87.6953","41.74404"
"-87.5779","41.76686"
"-87.6469","41.79548"
"-87.7686","41.91129"
"-87.7910","41.90936"
"-87.7599","41.89132"
"-87.8762","41.88585"
"-87.7151","41.57024"
"-87.6467","41.75055"
"-87.6787","41.86313"
"-87.6321","41.89922"
"-87.5983","41.77062"
"-87.6815","41.74368"
"-87.5615","41.75008"
"-87.7857","41.73396"
"-87.5973","41.59524"
"-87.7590","42.04126"
"-87.8653","41.83724"
"-87.5309","41.57968"
"-87.6301","41.82743"
"-87.6733","41.88719"
"-87.6707","42.02069"
"-87.7053","41.86806"
"-87.5370","41.73461"
"-87.6811","41.88164"
"-87.6670","41.66396"
"-87.6784","41.60517"
"-87.6827","42.05676"
"-87.6460","41.77009"
"-87.6928","41.91155"
"-87.7099","41.88119"
"-87.5663","41.71441"
"-87.6354","41.61101"
"-87.5849","41.63665"
"-87.6506","41.75893"
"-87.6910","41.54695"
"-88.0107","42.14583"
"-87.8374","41.87858"
"-87.6501","41.88994"
"-87.6285","41.72987"
"-87.6986","41.87161"
"-87.6428","41.69668"
"-87.5854","41.60953"
"-87.7055","41.75231"
"-87.8808","41.77350"
"-87.6091","41.82819"
"-87.6280","41.82759"
"-87.6962","41.87013"
"-87.7513","41.90153"
"-87.6379","41.69287"
"-87.6604","41.61305"
"-87.8469","41.85229"
"-87.6280","41.69133"
"-87.5932","41.72082"
"-87.5774","41.76525"
"-87.6974","41.56594"
"-87.8622","41.85406"
"-87.7584","41.60379"
"-87.6016","41.81792"
"-87.7172","41.65437"
"-87.6872","41.76557"
"-87.6987","41.78683"
"-87.5436","41.53392"
"-87.5649","41.48634"
"-87.6059","41.58935"
"-87.6150","41.68986"
"-87.7465","41.74572"
"-87.6635","41.73667"
"-87.7074","41.47307"
"-87.7264","41.87108"
"-87.7131","41.63564"
"-87.6150","41.77433"
"-87.6092","41.62912"
"-87.6914","41.84535"
"-87.5435","41.54332"
"-87.8534","41.73744"
"-87.7168","41.54879"
"-87.6243","41.76778"
"-87.6570","41.53107"
"-87.6203","41.83717"
"-87.8471","41.88269"
"-87.7231","41.85511"
"-87.6898","41.74639"
"-87.5825","41.76310"
"-87.6051","41.58831"
"-87.7688","41.88103"
"-87.5909","41.73803"
"-87.6225","41.69492"
"-87.6452","41.51002"
"-87.6218","41.77347"
"-87.7016","41.78666"
"-87.7038","41.77396"
"-87.6282","41.82000"
"-87.6268","41.62631"
"-87.5274","41.57938"
"-87.7385","41.81517"
"-87.7252","41.96288"
"-87.7500","41.87740"
"-87.6715","41.68473"
"-87.6630","41.73418"
"-87.6896","41.74298"
"-87.6730","41.86763"
"-87.5796","41.79293"
"-87.7046","41.56832"
"-87.6617","41.94540"
"-87.7860","41.69887"
"-87.6807","41.69273"
"-87.7924","41.91025"
"-87.8679","41.88502"
"-87.6557","41.78239"
"-87.6932","41.74302"
"-87.5452","41.70423"
"-87.6775","41.73796"
"-87.5695","41.71146"
"-87.6284","41.74689"
"-87.7253","41.48612"
"-87.7754","41.88466"
"-87.6675","41.75200"
"-87.6720","41.76363"
"-87.6075","41.74827"
"-87.6090","41.73912"
"-87.6141","41.58176"
"-87.6234","41.81376"
"-87.6237","41.75546"
"-87.8398","42.07894"
"-87.7711","41.84252"
"-87.6131","41.62658"
"-87.7672","41.50369"
"-87.7647","41.93066"
"-87.6178","41.70920"
"-87.5906","41.79527"
"-87.7651","41.52301"
"-87.6105","41.80401"
"-87.6017","41.73811"
"-87.7096","42.06442"
"-87.6863","41.48699"
"-87.6344","41.72453"
"-87.5962","41.61204"
"-87.7037","41.85215"
"-87.7569","41.90911"
"-87.5414","41.57792"
"-87.5650","41.75997"
"-87.7224","41.87413"
"-87.6255","41.71137"
"-87.6889","41.78007"
"-87.6390","41.75287"
"-87.6689","41.67834"
"-87.6300","41.87268"
"-87.7381","41.87084"
"-87.5640","41.72363"
"-87.6470","41.79519"
"-87.6324","41.62461"
"-87.6551","41.99298"
"-87.5671","41.71532"
"-87.7957","41.91017"
"-87.7502","41.88369"
"-87.6247","41.82785"
"-87.6323","41.69363"
"-87.7437","41.64670"
"-87.6378","41.53930"
"-87.6556","41.60088"
"-87.6479","41.54142"
"-87.7494","41.87877"
"-87.6897","41.99630"
"-87.7738","41.89647"
"-87.9032","41.86149"
"-87.8218","41.99934"
"-87.6059","41.83182"
"-87.6998","41.55975"
"-87.5892","41.73372"
"-87.6910","41.92052"
"-87.7196","41.85229"
"-87.6600","41.73666"
"-87.7345","41.89778"
"-87.6387","41.72724"
"-87.6270","41.70527"
"-87.5558","41.61769"
"-87.6519","41.91486"
"-87.5512","41.58045"
"-87.6738","41.76563"
"-87.5777","41.62337"
"-87.6951","41.47877"
"-87.6334","41.55264"
"-87.6535","41.96579"
"-87.6942","41.55046"
"-87.6481","41.71833"
"-87.8805","41.85850"
"-87.6923","41.63036"
"-87.6533","41.66395"
"-87.5998","41.65325"
"-87.5571","41.75027"
"-87.7231","41.86036"
"-87.7780","41.89722"
"-87.6059","41.82478"
"-87.6182","41.63032"
"-87.5738","41.76218"
"-87.5765","41.74073"
"-87.7261","41.85822"
"-87.6572","41.96188"
"-87.8344","41.88587"
"-87.6663","42.00510"
"-87.6571","41.73636"
"-87.5858","41.78501"
"-87.6459","41.69504"
"-87.6220","41.69932"
"-87.7029","41.78346"
"-87.6719","42.01183"
"-87.5918","41.75975"
"-87.6621","41.75789"
"-87.8231","41.71207"
"-87.5506","41.54297"
"-87.7633","41.52318"
"-87.7316","41.90407"
"-87.6838","42.02334"
"-87.5938","41.61304"
"-87.7560","41.91162"
"-87.6237","41.75361"
"-87.7646","41.88547"
"-87.6813","41.78953"
"-87.7578","41.90657"
"-87.6432","41.72997"
"-87.8314","41.87510"
"-87.6248","41.86173"
"-87.6375","41.72594"
"-87.7572","41.52222"
"-87.8360","41.84560"
"-87.7522","41.86591"
"-87.6488","41.72211"
"-87.5617","41.74180"
"-87.5504","41.56592"
"-87.6616","41.72219"
"-87.6516","41.78164"
"-87.6586","41.73239"
"-87.5984","41.77829"
"-87.6388","41.55873"
"-87.6119","41.74280"
"-87.8597","41.87698"
"-87.8502","41.61630"
"-87.5792","41.76187"
"-87.6080","41.77614"
"-87.5516","41.67060"
"-87.6983","41.86661"
"-87.5914","41.73343"
"-87.6427","41.68564"
"-87.6195","41.76284"
"-87.7064","41.75279"
"-87.6938","41.59006"
"-87.7483","41.88815"
"-87.6098","41.80473"
"-87.6200","41.62920"
"-87.8814","41.87718"
"-87.5895","41.78269"
"-87.5858","41.76131"
"-87.6526","41.72793"
"-87.7285","41.55820"
"-87.5902","41.54139"
"-87.7414","41.51652"
"-87.6338","41.66373"
"-87.6967","41.87676"
"-87.6048","41.51648"
"-87.6064","41.63123"
"-87.8450","41.87534"
"-87.7528","41.89964"
"-87.6742","41.78445"
"-87.6226","41.78564"
"-87.6103","41.78394"
"-87.6611","41.75698"
"-87.6941","41.57447"
"-87.6230","41.69336"
"-87.6169","41.73652"
"-87.5619","41.75557"
"-87.6404","41.90683"
"-87.6514","41.74084"
"-87.6740","41.75109"
"-87.5813","41.76852"
"-87.6110","41.76693"
"-87.6728","41.77632"
"-87.5866","41.77368"
"-87.5857","41.63798"
"-87.5424","41.62601"
"-87.7435","41.87391"
"-87.5527","41.74537"
"-87.5426","41.75686"
"-87.6053","41.65351"
"-87.6019","41.73724"
"-87.7691","41.90656"
"-87.6076","41.81804"
"-87.6500","41.68610"
"-87.6850","41.88621"
"-87.6082","41.83423"
"-88.0554","42.14755"
"-87.6423","41.65959"
"-87.5558","41.74096"
"-87.6246","41.63532"
"-87.6595","41.74359"
"-87.7555","41.89687"
"-88.0266","42.14532"
"-87.6169","41.60559"
"-87.6473","41.71644"
"-87.7109","41.87106"
"-87.7692","41.88526"
"-87.7379","41.48040"
"-87.6816","41.71498"
"-87.5768","41.74891"
"-87.6970","41.83802"
"-87.6295","41.77027"
"-87.7262","41.48770"
"-87.6871","41.57316"
"-87.7213","41.73712"
"-87.6956","41.97721"
"-87.6838","41.49941"
"-87.6718","41.79078"
"-87.6884","41.60206"
"-87.6808","41.66260"
"-87.6899","42.01366"
"-87.6139","41.78196"
"-87.6842","42.02003"
"-87.7165","41.89231"
"-87.7518","41.55898"
"-87.5931","41.52880"
"-87.6157","41.62418"
"-87.6736","41.77469"
"-87.6499","41.80365"
"-87.6136","41.82307"
"-87.6085","41.74899"
"-87.6193","41.77228"
"-87.8401","41.86555"
"-87.7777","41.87456"
"-87.6949","41.46990"
"-87.7769","41.53135"
"-87.8479","41.91336"
"-87.6317","41.82413"
"-87.6553","41.59201"
"-87.6631","42.01073"
"-87.5302","41.55410"
"-87.6116","41.82402"
"-87.7845","41.90605"
"-87.8470","41.88661"
"-87.7947","41.85200"
"-87.6461","41.95029"
"-87.6554","41.87775"
"-87.6500","41.73982"
"-87.5939","41.78065"
"-87.6903","41.78354"
"-87.5971","41.81234"
"-87.6809","41.71778"
"-87.6413","41.69506"
"-87.5917","41.71327"
"-87.6013","41.77873"
"-87.6483","41.69354"
"-87.6531","41.96457"
"-87.6379","41.53982"
"-87.6965","41.86939"
"-87.6500","41.71870"
"-87.6654","41.91378"
"-87.5907","41.80243"
"-87.6156","41.82490"
"-87.6906","41.52081"
"-87.6979","42.02645"
"-87.7042","41.74325"
"-87.6496","41.70819"
"-87.5483","41.73990"
"-87.6154","41.88441"
"-87.6541","41.61642"
"-87.5808","41.51583"
"-87.6665","41.77189"
"-87.6349","41.67082"
"-87.5955","41.63424"
"-87.7624","41.89362"
"-87.6648","41.78115"
"-87.6792","42.01281"
"-87.7262","41.56561"
"-87.6404","41.78109"
"-87.7688","41.71234"
"-87.6192","41.77250"
"-87.5787","41.75407"
"-87.6205","41.63002"
"-87.6564","41.98822"
"-87.6274","41.72227"
"-87.5970","41.53863"
"-87.6835","41.67372"
"-87.6213","41.64222"
"-87.6947","41.64884"
"-87.6018","41.81427"
"-87.7651","41.90589"
"-87.7202","41.56928"
"-87.7383","41.88466"
