"","lng","lat"
"2583","-87.7606","41.72146"
"2584","-87.6464","41.94483"
"2585","-87.7552","41.83716"
"2586","-87.7018","41.99549"
"2587","-87.7862","41.92344"
"2588","-87.8189","41.99427"
"2589","-87.8594","41.80699"
"2590","-87.8728","42.01703"
"2591","-87.7012","42.03801"
"2592","-87.7771","41.85141"
"2593","-87.7748","41.85198"
"2594","-87.6946","42.06993"
"2595","-87.7888","41.60513"
"2596","-87.7232","41.76787"
"2597","-87.7338","41.79692"
"2598","-88.0766","42.03924"
"2599","-87.6672","41.97528"
"2600","-87.6827","41.85092"
"2601","-87.7056","41.85027"
"2602","-87.7357","41.78585"
"2603","-87.8522","41.88956"
"2604","-87.6658","41.80650"
"2605","-87.6696","41.96569"
"2606","-88.1587","41.99126"
"2607","-87.7508","41.86287"
"2608","-88.1518","41.99858"
"2609","-87.8134","42.01665"
"2610","-87.7719","41.84247"
"2611","-88.2582","42.05493"
"2612","-87.6756","41.82687"
"2613","-87.5273","41.71187"
"2614","-87.6798","41.85316"
"2615","-87.7334","41.90409"
"2616","-87.6401","41.72281"
"2617","-87.8642","41.93844"
"2618","-87.6791","41.90739"
"2619","-87.5398","41.61184"
"2620","-87.6936","41.47490"
"2621","-87.7246","41.69690"
"2622","-87.7067","41.79650"
"2623","-88.0401","42.02152"
"2624","-87.7531","41.83959"
"2625","-87.6736","41.62546"
"2626","-87.6313","41.51705"
"2627","-87.7421","41.85348"
"2628","-87.5773","41.57102"
"2629","-87.8843","41.93442"
"2630","-87.7243","41.83748"
"2631","-87.8936","41.77029"
"2632","-87.7995","41.86236"
"2633","-87.6895","41.78083"
"2634","-87.7176","41.90281"
"2635","-87.6905","41.85735"
"2636","-87.6017","41.75138"
"2637","-87.7520","41.83955"
"2638","-87.7430","41.88343"
"2639","-88.0245","42.01450"
"2640","-87.6708","41.97168"
"2641","-87.7398","41.92461"
"2642","-87.7238","41.92661"
"2643","-87.7281","41.79576"
"2644","-87.6893","41.81257"
"2645","-87.7116","41.93199"
"2646","-87.6933","41.54313"
"2647","-87.6059","41.74815"
"2648","-87.7222","41.81529"
"2649","-87.7328","41.89753"
"2650","-87.8634","41.89160"
"2651","-87.6627","41.98630"
"2652","-87.6973","41.79084"
"2653","-87.7151","41.95103"
"2654","-87.7078","41.96920"
"2655","-87.9032","41.93416"
"2656","-87.6852","41.55737"
"2657","-87.7770","41.84406"
"2658","-87.7541","42.12014"
"2659","-87.7253","41.84661"
"2660","-87.7113","41.96422"
"2661","-87.8405","41.99850"
"2662","-87.6662","41.80900"
"2663","-87.6793","41.91605"
"2664","-87.6929","42.00292"
"2665","-87.6626","41.85495"
"2666","-87.6551","41.95202"
"2667","-87.8015","41.72411"
"2668","-87.6124","41.75666"
"2669","-87.6794","42.05537"
"2670","-87.7070","42.01338"
"2671","-87.7637","41.84487"
"2672","-87.7287","41.84079"
"2673","-87.8212","41.81272"
"2674","-87.8129","41.91973"
"2675","-87.6569","41.80255"
"2676","-87.9831","42.04418"
"2677","-87.7144","41.99837"
"2678","-87.7319","41.90410"
"2679","-87.7131","41.68178"
"2680","-87.9100","42.12548"
"2681","-87.6529","41.89383"
"2682","-87.6726","41.86011"
"2683","-87.7602","41.94139"
"2684","-87.6026","41.60178"
"2685","-87.7625","41.83021"
"2686","-87.7016","41.79217"
"2687","-87.7163","41.83352"
"2688","-88.0306","42.11955"
"2689","-87.7667","41.84817"
"2690","-87.6784","41.66997"
"2691","-88.1307","42.00717"
"2692","-87.7267","41.96849"
"2693","-87.7154","41.80099"
"2694","-87.6052","41.78108"
"2695","-87.7738","41.74929"
"2696","-87.7673","41.88399"
"2697","-87.7410","41.80140"
"2698","-87.6951","41.84844"
"2699","-87.7721","41.83841"
"2700","-87.6286","41.80532"
"2701","-87.8477","42.02610"
"2702","-87.5610","41.75090"
"2703","-87.6995","41.81434"
"2704","-87.7321","41.62182"
"2705","-88.0149","42.06400"
"2706","-87.7896","41.84881"
"2707","-87.8835","41.92562"
"2708","-88.2552","42.03937"
"2709","-87.6194","41.88674"
"2710","-87.7469","41.83468"
"2711","-87.7576","41.60459"
"2712","-87.6644","41.85445"
"2713","-87.9117","41.87657"
"2714","-87.7268","41.62217"
"2715","-87.7346","41.77863"
"2716","-87.9288","42.12530"
"2717","-87.9017","42.03650"
"2718","-87.7896","41.68776"
"2719","-87.7206","41.94284"
"2720","-87.7429","41.92471"
"2721","-87.6339","41.91335"
"2722","-87.6203","41.89910"
"2723","-87.6991","41.96982"
"2724","-87.7309","41.83841"
"2725","-87.6505","41.73383"
"2726","-87.6995","41.94946"
"2727","-87.7022","41.99882"
"2728","-87.6130","41.72803"
"2729","-87.8953","42.09337"
"2730","-87.7208","41.60515"
"2731","-87.5928","41.61253"
"2732","-87.7126","41.78289"
"2733","-87.8787","41.95607"
"2734","-88.1050","42.04939"
"2735","-87.6982","41.91155"
"2736","-87.7146","41.97617"
"2737","-88.0910","42.04714"
"2738","-87.7170","41.85029"
"2739","-88.0845","42.00884"
"2740","-88.1778","42.00433"
"2741","-87.6930","41.84895"
"2742","-87.7736","41.82592"
"2743","-87.6926","42.02553"
"2744","-87.7794","41.85249"
"2745","-87.6608","41.80513"
"2746","-87.8479","41.89306"
"2747","-88.2492","42.02360"
"2748","-87.6911","41.81964"
"2749","-87.8533","42.01481"
"2750","-87.6391","41.83134"
"2751","-87.8296","42.01555"
"2752","-87.6874","41.80878"
"2753","-87.7987","42.05816"
"2754","-87.9027","41.92423"
"2755","-87.7875","41.97529"
"2756","-87.7493","41.83109"
"2757","-87.6843","41.92251"
"2758","-87.7524","41.89251"
"2759","-87.6199","41.78926"
"2760","-87.7129","41.95499"
"2761","-87.6927","41.48191"
"2762","-87.6127","41.75233"
"2763","-87.6876","41.77415"
"2764","-87.6216","41.89259"
"2765","-87.7509","41.92649"
"2766","-87.7552","41.92080"
"2767","-88.0118","42.06057"
"2768","-87.7336","41.89563"
"2769","-88.1621","42.02419"
"2770","-87.8067","41.94200"
"2771","-87.6678","41.85682"
"2772","-87.7368","41.77376"
"2773","-87.7194","41.95917"
"2774","-87.7379","41.99765"
"2775","-87.6035","41.79587"
"2776","-87.5625","41.70070"
"2777","-87.6868","41.96993"
"2778","-87.8904","42.00541"
"2779","-87.7483","41.98874"
"2780","-88.1811","42.04785"
"2781","-87.6722","42.00612"
"2782","-87.7769","41.94311"
"2783","-87.6662","41.65745"
"2784","-87.7389","41.96181"
"2785","-87.7634","41.91334"
"2786","-87.6785","41.83846"
"2787","-87.6663","41.96787"
"2788","-87.9109","41.81306"
"2789","-87.6754","41.97075"
"2790","-87.6633","41.85470"
"2791","-87.7497","41.84570"
"2792","-87.7038","41.82173"
"2793","-87.8764","41.94375"
"2794","-87.5384","41.70514"
"2795","-87.7613","41.93618"
"2796","-87.8013","41.94902"
"2797","-87.7561","42.14144"
"2798","-87.8454","41.84520"
"2799","-87.7103","41.78687"
"2800","-87.7972","41.85432"
"2801","-87.6513","41.85618"
"2802","-87.6619","41.80741"
"2803","-87.7088","41.84951"
"2804","-87.7233","41.92800"
"2805","-87.6785","41.71778"
"2806","-87.7232","41.83843"
"2807","-87.6394","41.91315"
"2808","-87.7925","42.06957"
"2809","-87.6522","41.85342"
"2810","-87.8327","41.94552"
"2811","-87.6869","42.02098"
"2812","-87.6412","41.77557"
"2813","-87.7760","41.85720"
"2814","-87.7619","41.94651"
"2815","-87.7869","41.82443"
"2816","-87.7019","41.93648"
"2817","-87.7602","41.89037"
"2818","-87.7189","41.97373"
"2819","-87.7740","41.95698"
"2820","-87.7361","42.11207"
"2821","-87.7083","42.08978"
"2822","-87.7661","41.82493"
"2823","-87.8059","41.79534"
"2824","-87.6368","41.62469"
"2825","-87.7100","41.79822"
"2826","-87.6769","41.80201"
"2827","-87.9757","42.06755"
"2828","-87.6817","42.02933"
"2829","-87.7448","41.90468"
"2830","-87.7550","41.86110"
"2831","-87.9749","42.13490"
"2832","-87.7078","41.87542"
"2833","-87.5270","41.69457"
"2834","-87.8715","41.81029"
"2835","-87.6759","41.84805"
"2836","-87.7030","41.79751"
"2837","-87.7744","41.84566"
"2838","-87.6685","41.78072"
"2839","-87.9149","42.13530"
"2840","-87.7417","41.78113"
"2841","-87.8046","41.99796"
"2842","-87.6458","41.92925"
"2843","-87.7548","41.95099"
"2844","-87.7709","41.92546"
"2845","-87.5390","41.69793"
"2846","-87.6782","41.89306"
"2847","-87.7576","41.96264"
"2848","-87.6025","41.70510"
"2849","-87.9904","42.10350"
"2850","-87.9307","42.03177"
"2851","-87.7293","41.76850"
"2852","-87.6610","41.73886"
"2853","-87.6956","41.99083"
"2854","-87.9162","42.14616"
"2855","-87.8920","42.04319"
"2856","-87.7559","41.83562"
"2857","-87.8046","41.81005"
"2858","-87.6891","41.78945"
"2859","-87.9569","42.02504"
"2860","-87.5825","41.75074"
"2861","-87.7533","41.84083"
"2862","-87.6916","41.80891"
"2863","-87.7073","41.84170"
"2864","-87.5974","41.55428"
"2865","-87.8244","41.71899"
"2866","-87.7831","41.84167"
"2867","-87.7178","41.58207"
"2868","-87.6876","42.02450"
"2869","-87.7203","41.92640"
"2870","-87.7851","41.95818"
"2871","-87.8512","42.04037"
"2872","-87.7623","41.78022"
"2873","-87.7236","41.92898"
"2874","-87.6812","41.63338"
"2875","-87.7257","41.84661"
"2876","-87.6785","41.58066"
"2877","-87.7327","41.84202"
"2878","-87.8263","41.99356"
"2879","-87.7266","41.77051"
"2880","-88.0924","42.09381"
"2881","-87.5898","41.79650"
"2882","-87.8880","42.01479"
"2883","-87.7954","41.87994"
"2884","-88.2598","42.04329"
"2885","-87.5259","41.70246"
"2886","-87.6449","41.77463"
"2887","-87.8556","41.81524"
"2888","-87.7266","41.61992"
"2889","-87.9284","42.12657"
"2890","-87.7971","41.94064"
"2891","-87.7716","41.82683"
"2892","-87.7783","41.96197"
"2893","-87.7445","41.79786"
"2894","-87.8305","41.97703"
"2895","-88.0064","42.14032"
"2896","-87.7019","41.62395"
"2897","-87.6955","41.98184"
"2898","-88.0191","42.14789"
"2899","-88.1663","42.01860"
"2900","-87.7839","41.82690"
"2901","-87.6167","41.70850"
"2902","-87.8713","41.77844"
"2903","-87.6676","41.79453"
"2904","-87.5709","41.72624"
"2905","-87.6923","41.85339"
"2906","-87.7075","41.68184"
"2907","-87.9476","42.09293"
"2908","-87.7610","41.94490"
"2909","-88.0216","42.14570"
"2910","-87.6731","41.65927"
"2911","-87.6760","41.65042"
"2912","-88.2377","42.03461"
"2913","-87.8145","41.91786"
"2914","-88.1438","42.04287"
"2915","-87.6676","41.98684"
"2916","-87.6795","42.02261"
"2917","-87.7231","41.91207"
"2918","-87.8011","42.09871"
"2919","-87.7315","41.83750"
"2920","-87.6954","41.99526"
"2921","-87.8572","41.87521"
"2922","-87.6554","41.58359"
"2923","-87.6501","41.60950"
"2924","-87.7400","41.93235"
"2925","-87.6858","41.89950"
"2926","-87.7993","41.95827"
"2927","-87.5791","41.69516"
"2928","-87.5712","41.75223"
"2929","-88.0219","41.99501"
"2930","-87.6922","41.78649"
"2931","-87.8203","41.83532"
"2932","-87.7190","41.84357"
"2933","-87.7399","41.77163"
"2934","-87.6612","41.77515"
"2935","-87.7127","41.53458"
"2936","-87.7452","41.84616"
"2937","-87.7262","41.55001"
"2938","-87.7931","41.87572"
"2939","-87.7559","42.00133"
"2940","-87.6271","41.88632"
"2941","-87.7261","41.91384"
"2942","-87.8177","42.04524"
"2943","-87.7624","41.84837"
"2944","-88.0093","42.05992"
"2945","-87.6949","41.81874"
"2946","-87.6630","41.69382"
"2947","-87.7902","41.84829"
"2948","-87.5270","41.57598"
"2949","-87.7499","41.92721"
"2950","-87.7313","41.93914"
"2951","-87.6628","41.99465"
"2952","-87.7714","41.97693"
"2953","-87.9442","42.04268"
"2954","-87.7379","41.84004"
"2955","-87.6840","41.96915"
"2956","-87.8837","42.01192"
"2957","-87.6247","41.91278"
"2958","-87.7472","41.83414"
"2959","-87.7154","41.96229"
"2960","-87.7396","42.05110"
"2961","-87.7537","41.85027"
"2962","-87.8991","41.79986"
"2963","-87.8003","42.09786"
"2964","-87.7779","41.84511"
"2965","-87.6449","41.85868"
"2966","-87.6503","41.96808"
"2967","-87.6278","41.90379"
"2968","-87.6662","41.77117"
"2969","-88.1216","42.05549"
"2970","-87.7736","41.79684"
"2971","-87.6692","41.82665"
"2972","-87.6562","41.50271"
"2973","-87.8013","41.84282"
"2974","-87.7405","41.85325"
"2975","-87.6829","41.85531"
"2976","-87.7641","41.94051"
"2977","-87.7793","41.91805"
"2978","-87.7504","41.84788"
"2979","-87.8603","41.88043"
"2980","-87.6629","41.97501"
"2981","-87.7951","41.60560"
"2982","-87.7795","41.85841"
"2983","-87.7586","41.70643"
"2984","-87.6788","41.53617"
"2985","-87.9863","42.06794"
"2986","-87.7008","41.72816"
"2987","-87.7474","41.93199"
"2988","-87.9091","41.88106"
"2989","-87.6974","42.01362"
"2990","-87.7247","41.78499"
"2991","-87.6743","42.00593"
"2992","-87.5794","41.77114"
"2993","-87.7231","41.78274"
"2994","-87.6980","41.77910"
"2995","-87.7277","41.92327"
"2996","-87.7720","41.83147"
"2997","-87.7754","41.72704"
"2998","-87.7283","41.91737"
"2999","-87.9662","42.10719"
"3000","-87.6839","41.81089"
"3001","-87.7091","41.75885"
"3002","-87.7028","41.92330"
"3003","-87.7213","41.93699"
"3004","-87.6537","41.85467"
"3005","-87.8559","42.05808"
"3006","-87.7684","41.83765"
"3007","-87.6278","41.89940"
"3008","-87.8879","41.93088"
"3009","-87.7197","41.76870"
"3010","-88.1652","42.01069"
"3011","-87.8795","41.91582"
"3012","-87.8303","41.96415"
"3013","-87.7362","41.93371"
"3014","-87.6447","41.78581"
"3015","-87.7670","41.91711"
"3016","-87.6840","41.66045"
"3017","-87.7237","41.84124"
"3018","-87.7121","41.91994"
"3019","-87.8236","41.85033"
"3020","-87.6014","41.58783"
"3021","-87.7065","41.81565"
"3022","-87.7061","41.78408"
"3023","-88.1686","42.01389"
"3024","-87.6736","41.76304"
"3025","-87.7269","42.02291"
"3026","-87.5947","41.62262"
"3027","-87.8524","41.76032"
"3028","-87.7567","41.84657"
"3029","-87.7896","41.85815"
"3030","-87.8927","41.78358"
"3031","-87.6657","41.93330"
"3032","-87.7799","41.59207"
"3033","-87.7926","41.97286"
"3034","-87.7358","41.90323"
"3035","-87.7016","41.77245"
"3036","-87.7054","41.84868"
"3037","-87.7624","41.80095"
"3038","-87.6650","41.86984"
"3039","-87.6946","41.77684"
"3040","-87.7563","41.99308"
"3041","-87.6258","41.90160"
"3042","-87.7336","41.74235"
"3043","-87.5972","41.81263"
"3044","-87.7069","41.78832"
"3045","-87.7606","41.90969"
"3046","-87.6578","41.99656"
"3047","-87.7677","41.93196"
"3048","-87.6202","41.79949"
"3049","-87.6597","42.00479"
"3050","-87.6589","41.84437"
"3051","-87.9000","41.85287"
"3052","-87.6748","41.89446"
"3053","-87.7650","41.92736"
"3054","-87.7239","41.83737"
"3055","-87.7339","41.91718"
"3056","-87.8959","42.01339"
"3057","-87.7135","41.80160"
"3058","-87.6822","41.77409"
"3059","-88.1727","42.00511"
"3060","-87.8584","41.88707"
"3061","-87.8147","42.01722"
"3062","-87.7746","41.84400"
"3063","-87.7072","41.78807"
"3064","-87.7124","41.96261"
"3065","-87.5489","41.56013"
"3066","-87.6995","41.80256"
"3067","-87.7275","41.92127"
"3068","-88.0016","42.04023"
"3069","-87.6062","41.75940"
"3070","-87.6910","41.92098"
"3071","-88.1550","42.00602"
"3072","-87.6890","41.78268"
"3073","-88.1544","41.99666"
"3074","-87.6405","41.74358"
"3075","-87.5284","41.70323"
"3076","-87.7781","41.72717"
"3077","-87.8058","41.59367"
"3078","-87.8879","41.87457"
"3079","-87.7234","41.74974"
"3080","-87.8536","42.11896"
"3081","-87.8449","41.88417"
"3082","-87.7341","41.91759"
"3083","-87.8403","41.92985"
"3084","-87.8980","42.03414"
"3085","-87.7655","41.94228"
"3086","-87.6331","41.76243"
"3087","-87.8715","41.79545"
"3088","-87.6650","41.83778"
"3089","-87.6768","41.80339"
"3090","-87.6165","41.83123"
"3091","-88.2427","42.03987"
"3092","-87.7382","41.84300"
"3093","-87.7281","41.80749"
"3094","-87.6513","41.95294"
"3095","-87.6930","41.61710"
"3096","-87.6588","41.96802"
"3097","-87.6442","41.94640"
"3098","-87.8878","41.92942"
"3099","-87.7153","41.75064"
"3100","-87.7200","41.57086"
"3101","-87.7170","41.84437"
"3102","-87.6404","41.94503"
"3103","-87.6401","41.87255"
"3104","-88.1416","42.00745"
"3105","-87.7056","42.00941"
"3106","-87.7311","41.83953"
"3107","-87.7339","41.94019"
"3108","-87.7928","41.81323"
"3109","-87.6970","41.85320"
"3110","-87.6810","41.96198"
"3111","-88.0349","42.05350"
"3112","-87.6697","41.81738"
"3113","-87.5771","41.79632"
"3114","-87.6538","41.93269"
"3115","-87.5661","41.75491"
"3116","-87.6334","41.89523"
"3117","-87.6431","41.49048"
"3118","-87.6912","41.76316"
"3119","-87.6937","41.79113"
"3120","-87.6891","41.72876"
"3121","-87.8147","41.97466"
"3122","-87.6105","41.61579"
"3123","-87.8769","41.90437"
"3124","-87.7434","41.85329"
"3125","-87.6986","41.96862"
"3126","-87.6850","41.81270"
"3127","-87.6286","41.78907"
"3128","-87.6649","41.74716"
"3129","-87.6459","41.94116"
"3130","-87.7312","41.83787"
"3131","-87.8834","41.93217"
"3132","-87.5746","41.75903"
"3133","-87.6954","41.92570"
"3134","-87.6972","41.82115"
"3135","-87.5897","41.79246"
"3136","-87.7802","41.95882"
"3137","-87.7450","41.98777"
"3138","-87.5850","41.79996"
"3139","-87.7358","41.78243"
"3140","-87.7679","42.04433"
"3141","-87.6657","41.73747"
"3142","-87.6323","41.90451"
"3143","-87.8930","42.10572"
"3144","-87.7188","41.92246"
"3145","-87.7706","41.86141"
"3146","-87.9582","42.14742"
"3147","-87.7716","41.56260"
"3148","-87.7185","41.90028"
"3149","-87.7327","41.78823"
"3150","-87.7763","42.13854"
"3151","-88.0180","42.14155"
"3152","-87.6719","41.79543"
"3153","-87.7412","41.84963"
"3154","-87.8440","41.82170"
"3155","-87.5393","41.58992"
"3156","-88.0817","42.04717"
"3157","-87.6716","41.49282"
"3158","-88.0226","42.11658"
"3159","-87.6285","41.90426"
"3160","-87.6457","41.72048"
"3161","-88.0064","42.05841"
"3162","-87.7319","41.99628"
"3163","-87.7092","41.82428"
"3164","-87.6850","41.99792"
"3165","-87.7581","41.82782"
"3166","-87.7052","41.77549"
"3167","-87.6899","41.79152"
"3168","-88.1895","42.13110"
"3169","-87.8379","42.01226"
"3170","-87.7212","41.78037"
"3171","-87.7172","41.79632"
"3172","-87.9017","41.80172"
"3173","-87.7395","41.98280"
"3174","-87.7743","41.79659"
"3175","-87.6928","41.70944"
"3176","-87.7272","41.96143"
"3177","-87.6870","41.82495"
"3178","-87.7911","41.85064"
"3179","-87.7953","41.85070"
"3180","-87.8283","41.62399"
"3181","-87.6399","41.67867"
"3182","-87.6849","41.88980"
"3183","-87.6488","41.77037"
"3184","-88.2452","42.03216"
"3185","-87.6591","41.85354"
"3186","-87.6790","41.67828"
"3187","-87.7776","41.92319"
"3188","-87.6509","41.85784"
"3189","-87.9062","42.00946"
"3190","-87.6599","41.76903"
"3191","-87.5450","41.72986"
"3192","-88.1462","41.99662"
"3193","-87.5867","41.74872"
"3194","-87.7202","41.90735"
"3195","-87.8112","41.96730"
"3196","-87.7818","41.85700"
"3197","-87.7407","41.86254"
"3198","-87.6847","41.82599"
"3199","-87.7560","41.83610"
"3200","-87.7501","41.92034"
"3201","-87.6736","41.61383"
"3202","-87.7357","41.91889"
"3203","-87.5517","41.56880"
"3204","-87.6965","41.81050"
"3205","-87.5406","41.65481"
"3206","-87.7861","41.86047"
"3207","-87.8325","42.11880"
"3208","-87.6994","41.94733"
"3209","-87.9138","42.05074"
"3210","-87.7000","41.92491"
"3211","-87.6867","41.84606"
"3212","-87.8020","41.85930"
"3213","-87.8352","41.97167"
"3214","-87.7286","41.66538"
"3215","-87.7274","41.84215"
"3216","-87.7470","41.60087"
"3217","-87.7712","41.93260"
"3218","-87.6938","41.81413"
"3219","-87.7506","41.94019"
"3220","-88.0840","42.05049"
"3221","-87.6158","41.88285"
"3222","-87.7058","41.71485"
"3223","-87.7117","41.77604"
"3224","-87.7014","41.81019"
"3225","-87.6393","41.81239"
"3226","-87.7176","42.05984"
"3227","-88.0984","42.06570"
"3228","-87.6599","41.67111"
"3229","-87.7478","41.86234"
"3230","-87.7171","41.79136"
"3231","-87.7276","41.79102"
"3232","-87.7430","41.91565"
"3233","-87.7758","41.86111"
"3234","-87.6922","41.80975"
"3235","-87.7881","41.91991"
"3236","-87.7076","41.49158"
"3237","-87.7265","41.95950"
"3238","-87.8022","41.69337"
"3239","-87.5923","41.77497"
"3240","-87.6361","41.84787"
"3241","-87.7829","41.94978"
"3242","-87.6654","41.72019"
"3243","-87.6867","41.77922"
"3244","-87.7881","41.83979"
"3245","-88.1483","42.02175"
"3246","-87.5545","41.56988"
"3247","-87.7544","41.83623"
"3248","-87.6485","41.65913"
"3249","-87.6913","41.81603"
"3250","-87.6181","41.81692"
"3251","-88.0207","42.11166"
"3252","-87.7287","41.89137"
"3253","-87.6972","41.90433"
"3254","-87.7501","41.92482"
"3255","-87.8557","41.99674"
"3256","-87.8785","41.76881"
"3257","-87.7744","41.83180"
"3258","-87.6885","41.85395"
"3259","-87.9622","42.08560"
"3260","-87.8071","41.78780"
"3261","-87.7661","41.81105"
"3262","-88.2542","42.03903"
"3263","-87.9278","42.03801"
"3264","-88.2443","42.03027"
"3265","-87.7278","41.95696"
"3266","-87.6941","42.06214"
"3267","-87.7152","41.91152"
"3268","-87.7198","41.79003"
"3269","-87.7644","41.92417"
"3270","-87.7762","41.92433"
"3271","-87.6344","41.83662"
"3272","-87.8009","41.91811"
"3273","-87.7256","41.90627"
"3274","-87.6923","41.79893"
"3275","-87.9666","42.06330"
"3276","-87.6998","41.78836"
"3277","-87.6881","41.79839"
"3278","-87.6999","41.81218"
"3279","-87.6836","41.87626"
"3280","-87.6775","41.89274"
"3281","-87.8061","41.92940"
"3282","-87.9592","42.14814"
"3283","-87.5737","41.56570"
"3284","-87.7627","41.82809"
"3285","-87.8046","42.08008"
"3286","-87.7849","41.99445"
"3287","-87.8855","41.91953"
"3288","-87.7119","41.77795"
"3289","-87.5351","41.56389"
"3290","-87.6717","42.00261"
"3291","-87.6547","41.52319"
"3292","-87.5915","41.76459"
"3293","-87.6705","42.01198"
"3294","-87.7623","41.91720"
"3295","-87.7681","41.78322"
"3296","-87.7444","41.84641"
"3297","-87.7315","41.79317"
"3298","-87.7591","41.92641"
"3299","-87.5384","41.70469"
"3300","-87.6839","41.66851"
"3301","-87.5864","41.77055"
"3302","-87.6984","41.94109"
"3303","-87.7285","41.71666"
"3304","-87.5430","41.70465"
"3305","-87.8780","42.10998"
"3306","-87.7098","41.84120"
"3307","-87.7805","41.79365"
"3308","-87.5710","41.74725"
"3309","-87.6964","41.86673"
"3310","-87.7512","41.86364"
"3311","-87.6166","41.76651"
"3312","-87.7258","41.78710"
"3313","-87.7322","41.90981"
"3314","-87.6913","41.81091"
"3315","-87.6869","42.01513"
"3316","-88.1778","41.99675"
"3317","-87.7665","41.85226"
"3318","-87.6705","41.80395"
"3319","-87.6404","41.88711"
"3320","-87.7649","41.72502"
"3321","-87.6586","41.50121"
"3322","-87.7070","41.77351"
"3323","-87.6703","41.85499"
"3324","-87.5350","41.70545"
"3325","-87.6808","41.95857"
"3326","-87.7532","41.94633"
"3327","-87.7492","41.86028"
"3328","-88.2256","42.04359"
"3329","-87.6503","41.73751"
"3330","-87.6543","41.98097"
"3331","-87.7347","41.93275"
"3332","-87.7897","41.79755"
"3333","-87.9840","42.06911"
"3334","-87.6682","41.96889"
"3335","-87.6933","41.81025"
"3336","-87.5469","41.54660"
"3337","-87.8369","41.72146"
"3338","-87.6545","41.98839"
"3339","-87.8146","41.91160"
"3340","-88.1972","42.02165"
"3341","-87.7058","42.02866"
"3342","-87.9002","41.91723"
"3343","-87.6406","41.67145"
"3344","-87.7636","41.85189"
"3345","-87.7911","41.70024"
"3346","-87.7136","41.83820"
"3347","-87.7303","41.93399"
"3348","-87.7339","41.78628"
"3349","-87.7022","41.76226"
"3350","-87.6952","41.95609"
"3351","-87.6958","41.79231"
"3352","-87.7984","41.85576"
"3353","-87.8150","42.02155"
"3354","-87.9161","41.87741"
"3355","-87.6635","41.84625"
"3356","-87.6834","41.66516"
"3357","-87.6341","41.77357"
"3358","-87.6751","41.85014"
"3359","-87.7063","41.62713"
"3360","-87.6559","41.86842"
"3361","-87.7739","41.85226"
"3362","-87.6869","41.81093"
"3363","-87.6865","41.79462"
"3364","-87.6474","41.68551"
"3365","-87.6800","41.66833"
"3366","-87.7182","41.79398"
"3367","-87.7394","42.03386"
"3368","-87.8267","41.98949"
"3369","-87.7878","41.82388"
"3370","-87.5391","41.69584"
"3371","-87.7352","41.83810"
"3372","-87.8319","41.99306"
"3373","-87.5386","41.70565"
"3374","-87.6993","41.80151"
"3375","-87.7879","42.04213"
"3376","-87.7504","41.86351"
"3377","-87.8455","41.84724"
"3378","-87.6682","41.85628"
"3379","-87.5905","41.81121"
"3380","-87.7069","41.79456"
"3381","-87.8744","41.95710"
"3382","-87.7808","41.93260"
"3383","-87.6625","41.92933"
"3384","-87.8425","41.94309"
"3385","-87.7204","41.96311"
"3386","-87.7562","41.90961"
"3387","-87.5875","41.73396"
"3388","-87.7240","41.83738"
"3389","-87.6980","41.79772"
"3390","-87.8680","41.80526"
"3391","-87.6556","41.74942"
"3392","-87.7385","42.02445"
"3393","-87.7455","41.86465"
"3394","-87.7495","41.96296"
"3395","-87.6937","41.77915"
"3396","-87.7766","41.85856"
"3397","-87.7042","41.81836"
"3398","-87.7273","41.77864"
"3399","-88.1409","42.11096"
"3400","-87.7495","41.80457"
"3401","-87.5407","41.71421"
"3402","-87.8980","41.90323"
"3403","-88.1610","41.99731"
"3404","-87.6894","41.65014"
"3405","-87.7085","41.82596"
"3406","-87.6654","41.99122"
"3407","-87.7088","41.92976"
"3408","-87.7437","41.77481"
"3409","-87.6805","41.76063"
"3410","-87.7627","41.92495"
"3411","-87.7321","41.78233"
"3412","-87.6953","41.80902"
"3413","-87.7508","41.85929"
"3414","-87.6990","41.63464"
"3415","-87.7180","41.92099"
"3416","-87.7252","41.96857"
"3417","-88.2476","42.03278"
"3418","-88.0851","42.00400"
"3419","-87.6762","41.96976"
"3420","-87.6030","41.81740"
"3421","-87.5524","41.53602"
"3422","-87.6019","41.73377"
"3423","-87.8059","41.65550"
"3424","-87.8946","41.90078"
"3425","-87.7755","42.11577"
"3426","-87.6130","41.68861"
"3427","-87.6904","41.78407"
"3428","-87.7493","41.86259"
"3429","-87.7755","41.85736"
"3430","-88.1678","42.01508"
"3431","-87.7460","41.95358"
"3432","-87.8653","41.93184"
"3433","-87.6321","41.81066"
"3434","-87.7554","41.84684"
"3435","-87.7482","41.80457"
"3436","-87.6597","41.85667"
"3437","-87.7530","41.93372"
"3438","-87.7303","41.73587"
"3439","-87.9471","42.03771"
"3440","-87.7077","41.99233"
"3441","-88.2528","42.03783"
"3442","-87.9339","42.03920"
"3443","-87.6556","41.99508"
"3444","-87.7856","41.90574"
"3445","-87.9576","42.12826"
"3446","-88.1750","42.02393"
"3447","-87.8461","41.72501"
"3448","-87.9411","42.03553"
"3449","-87.6876","41.76973"
"3450","-87.8858","41.88682"
"3451","-87.8842","41.78520"
"3452","-87.5846","41.79867"
"3453","-87.6937","41.79680"
"3454","-87.6676","41.62503"
"3455","-87.6763","41.69264"
"3456","-87.6785","41.85654"
