"","lng","lat"
"16388","-87.7141","41.97785"
"16389","-87.8685","41.95744"
"16390","-87.6978","41.64625"
"16391","-87.6327","41.90312"
"16392","-87.6389","41.84002"
"16393","-87.6309","41.84861"
"16394","-87.8008","42.14042"
"16395","-87.8002","42.04596"
"16396","-87.9842","42.14805"
"16397","-87.6464","41.88814"
"16398","-87.6531","41.96374"
"16399","-87.6884","41.91163"
"16400","-88.0231","42.14534"
"16401","-87.8350","42.04889"
"16402","-87.6243","41.89583"
"16403","-87.6541","41.98046"
"16404","-87.8063","42.03364"
"16405","-87.7777","42.02768"
"16406","-87.5907","41.73328"
"16407","-87.6814","41.92236"
"16408","-87.6353","41.85975"
"16409","-87.6327","41.87264"
"16410","-87.7628","42.00034"
"16411","-88.1032","42.04724"
"16412","-87.6558","41.92946"
"16413","-87.9051","42.12634"
"16414","-87.8224","42.02866"
"16415","-87.9305","42.07408"
"16416","-88.0441","42.08964"
"16417","-88.1954","42.02119"
"16418","-87.8891","42.01889"
"16419","-88.0412","42.04847"
"16420","-88.0001","42.11327"
"16421","-87.8481","41.90360"
"16422","-87.7141","41.99815"
"16423","-88.0716","42.07844"
"16424","-87.8571","42.04383"
"16425","-88.1165","42.05764"
"16426","-88.1263","42.04106"
"16427","-87.8082","41.85807"
"16428","-87.7745","42.03268"
"16429","-87.7351","41.97036"
"16430","-87.6922","41.99944"
"16431","-88.0465","42.07733"
"16432","-88.0312","42.03259"
"16433","-87.6326","41.83318"
"16434","-87.7067","42.05060"
"16435","-87.6167","41.83115"
"16436","-87.8373","42.03404"
"16437","-87.6871","41.90516"
"16438","-87.7013","41.99486"
"16439","-87.6423","41.88094"
"16440","-87.6221","41.86522"
"16441","-87.6550","41.92718"
"16442","-87.9150","42.05515"
"16443","-87.8420","41.97830"
"16444","-88.0254","42.07839"
"16445","-87.7287","41.96907"
"16446","-87.6325","41.87522"
"16447","-87.9255","42.08091"
"16448","-87.7152","41.79630"
"16449","-87.8256","42.08297"
"16450","-87.7294","41.95633"
"16451","-87.6921","41.83028"
"16452","-87.7661","42.03290"
"16453","-87.6918","41.98213"
"16454","-87.6808","41.99841"
"16455","-87.8114","41.93103"
"16456","-87.6420","41.89268"
"16457","-87.6589","41.97376"
"16458","-87.7673","42.06666"
"16459","-88.0540","42.11513"
"16460","-87.6124","41.89290"
"16461","-87.7570","42.04871"
"16462","-87.6444","41.86036"
"16463","-87.7137","41.97994"
"16464","-88.0611","42.08920"
"16465","-87.6666","41.83056"
"16466","-87.6405","41.91491"
"16467","-87.9171","42.08238"
"16468","-87.7206","42.01241"
"16469","-87.8032","41.99432"
"16470","-87.7357","41.78221"
"16471","-87.8276","41.82475"
"16472","-87.7596","41.74046"
"16473","-87.6456","41.96969"
"16474","-87.6308","41.87517"
"16475","-87.6553","41.99049"
"16476","-87.6416","41.84317"
"16477","-88.1234","41.99285"
"16478","-87.6420","41.84051"
"16479","-87.7466","41.88679"
"16480","-87.7643","42.07174"
"16481","-87.7298","41.95447"
"16482","-87.6389","41.86042"
"16483","-87.7869","41.96076"
"16484","-87.6156","41.88442"
"16485","-88.0244","42.12289"
"16486","-87.6536","41.84976"
"16487","-87.7042","41.81837"
"16488","-87.7590","42.02709"
"16489","-87.6417","41.88060"
"16490","-88.1016","42.04282"
"16491","-87.9838","42.08541"
"16492","-88.0480","42.07075"
"16493","-87.6206","41.88515"
"16494","-87.6512","41.97781"
"16495","-87.6529","41.98444"
"16496","-87.6838","42.03826"
"16497","-87.7259","41.97594"
"16498","-87.6653","41.90469"
"16499","-88.2511","42.02833"
"16500","-87.6932","41.57898"
"16501","-87.6418","41.88064"
"16502","-88.2451","42.04896"
"16503","-87.6743","41.99863"
"16504","-87.9524","42.13928"
"16505","-88.1646","41.99756"
"16506","-87.5907","41.79605"
"16507","-87.6386","41.87737"
"16508","-87.7333","41.95445"
"16509","-87.8443","41.61617"
"16510","-87.6340","41.88401"
"16511","-88.1022","42.00569"
"16512","-87.8605","42.06606"
"16513","-88.1029","42.04380"
"16514","-88.0498","42.02909"
"16515","-87.6808","42.02339"
"16516","-87.6428","41.84271"
"16517","-87.6229","41.86481"
"16518","-87.8514","42.05332"
"16519","-87.6913","41.96410"
"16520","-87.6516","41.84213"
"16521","-87.8258","42.04821"
"16522","-87.6325","41.87261"
"16523","-87.5816","41.80155"
"16524","-87.6347","41.88232"
"16525","-87.7004","42.04437"
"16526","-87.6449","41.86443"
"16527","-88.1678","42.07796"
"16528","-87.6555","41.97948"
"16529","-87.6298","41.84982"
"16530","-87.6361","41.88553"
"16531","-87.7741","42.12260"
"16532","-87.8337","41.60189"
"16533","-87.8525","42.05905"
"16534","-87.6392","41.84396"
"16535","-88.1134","42.05904"
"16536","-87.8154","42.12724"
"16537","-87.7694","41.96265"
"16538","-87.7180","41.84149"
"16539","-87.6365","41.92040"
"16540","-87.8525","42.05424"
"16541","-87.7473","42.01851"
"16542","-87.7169","41.65678"
"16543","-87.8154","41.95989"
"16544","-88.0400","42.03644"
"16545","-87.7715","42.02660"
"16546","-87.8446","42.12226"
"16547","-87.6759","41.75498"
"16548","-87.6548","41.97980"
"16549","-87.8654","42.07239"
"16550","-87.6156","41.88523"
"16551","-87.8647","42.06594"
"16552","-87.6216","41.86474"
"16553","-87.8832","41.92451"
"16554","-87.8156","42.13358"
"16555","-87.6325","41.84653"
"16556","-87.6493","41.95063"
"16557","-87.6365","41.89221"
"16558","-87.6383","41.86149"
"16559","-87.6241","41.86631"
"16560","-87.7511","41.59379"
"16561","-87.7424","42.04692"
"16562","-88.0988","42.04348"
"16563","-87.9831","42.04938"
"16564","-87.6405","41.93669"
"16565","-87.9598","42.12609"
"16566","-88.2576","42.04015"
"16567","-87.8430","42.02793"
"16568","-88.0144","42.14781"
"16569","-88.0758","42.08651"
"16570","-87.8658","41.79664"
"16571","-88.1012","42.00647"
"16572","-87.6673","41.89632"
"16573","-87.7444","41.96825"
"16574","-87.6822","41.83115"
"16575","-87.6788","42.04830"
"16576","-88.1259","42.00605"
"16577","-87.8883","42.10310"
"16578","-88.1428","41.99730"
"16579","-87.7345","42.01739"
"16580","-87.6402","41.82750"
"16581","-87.9107","41.92143"
"16582","-87.7390","41.99505"
"16583","-87.7607","42.03745"
"16584","-88.2027","42.01145"
"16585","-87.8366","42.06591"
"16586","-88.1478","42.06970"
"16587","-87.9210","42.06893"
"16588","-88.0635","42.00298"
"16589","-87.6441","41.94095"
"16590","-87.7759","41.71670"
"16591","-88.0726","42.03116"
"16592","-87.6984","41.97323"
"16593","-87.7604","42.04939"
"16594","-88.1216","42.02148"
"16595","-87.8396","42.04011"
"16596","-87.7295","41.97658"
"16597","-88.0990","42.08702"
"16598","-88.1440","41.99195"
"16599","-87.6419","41.93136"
"16600","-88.1291","42.00091"
"16601","-87.6581","41.82725"
"16602","-87.6829","42.01478"
"16603","-88.2059","42.05718"
"16604","-87.6740","41.85994"
"16605","-87.7856","42.00510"
"16606","-88.2321","42.05151"
"16607","-87.9203","42.14304"
"16608","-88.0687","42.00894"
"16609","-87.7689","42.03059"
"16610","-87.6197","41.88656"
"16611","-88.1070","42.06799"
"16612","-87.6433","41.84042"
"16613","-88.2411","41.99369"
"16614","-87.6851","41.86847"
"16615","-87.6897","41.81940"
"16616","-87.6223","41.85329"
"16617","-87.6921","41.98131"
"16618","-87.6236","41.86480"
"16619","-88.0175","42.05776"
"16620","-87.6559","41.99517"
"16621","-87.6851","41.49911"
"16622","-87.9397","42.03310"
"16623","-87.9407","42.03313"
"16624","-88.0446","42.06980"
"16625","-87.7007","41.99439"
"16626","-87.6672","41.97840"
"16627","-87.6680","42.00838"
"16628","-87.6842","41.87127"
"16629","-87.8289","41.60321"
"16630","-88.0861","41.99649"
"16631","-87.7226","41.97137"
"16632","-87.9566","42.12444"
"16633","-87.8494","41.92766"
"16634","-87.6945","42.06563"
"16635","-87.8017","41.86550"
"16636","-87.6227","41.86497"
"16637","-87.8259","41.62746"
"16638","-87.8600","42.05172"
"16639","-87.6406","41.84208"
"16640","-87.6462","41.94543"
"16641","-87.6304","41.85157"
"16642","-87.6949","41.99089"
"16643","-88.0442","42.03123"
"16644","-87.7730","41.96529"
"16645","-87.6142","41.89105"
"16646","-87.7456","42.08428"
"16647","-87.8853","42.05739"
"16648","-87.7172","41.93591"
"16649","-88.0319","42.02194"
"16650","-87.8499","42.05406"
"16651","-87.6452","41.83943"
"16652","-87.8550","42.01564"
"16653","-87.9223","42.08657"
"16654","-87.8828","42.06888"
"16655","-87.6700","41.93491"
"16656","-87.6915","41.97850"
"16657","-87.8048","42.04397"
"16658","-88.1383","42.02642"
"16659","-87.6548","41.99106"
"16660","-87.7100","41.97699"
"16661","-87.6823","42.04758"
"16662","-87.5797","41.78823"
"16663","-87.6970","42.00194"
"16664","-87.6426","41.88293"
"16665","-87.8269","41.95996"
"16666","-87.8679","41.82107"
"16667","-88.0597","42.08063"
"16668","-87.6712","41.83370"
"16669","-88.1164","42.04002"
"16670","-87.6558","41.93347"
"16671","-87.9745","42.11020"
"16672","-87.6245","41.86770"
"16673","-87.8811","42.01209"
"16674","-87.7423","41.97078"
"16675","-87.7751","41.99278"
"16676","-87.6493","41.87695"
"16677","-87.7302","42.03278"
"16678","-87.7905","41.55474"
"16679","-87.6751","41.99952"
"16680","-87.7323","41.99183"
"16681","-87.7153","41.63842"
"16682","-87.6685","41.82761"
"16683","-87.7321","41.99072"
"16684","-88.2522","42.01230"
"16685","-87.8453","41.60264"
"16686","-87.6558","41.84696"
"16687","-88.0395","42.04916"
"16688","-87.7503","42.04865"
"16689","-87.7494","41.96586"
"16690","-88.1782","42.01448"
"16691","-87.6778","42.02901"
"16692","-87.7046","41.96700"
"16693","-87.7354","41.96876"
"16694","-87.7529","42.06596"
"16695","-87.6424","41.87973"
"16696","-87.7274","41.71724"
"16697","-88.1425","42.01821"
"16698","-87.7178","41.97041"
"16699","-87.6428","41.94698"
"16700","-87.8126","42.04979"
"16701","-87.7092","42.06819"
"16702","-87.6544","41.89358"
"16703","-87.8601","42.04668"
"16704","-87.7013","42.01632"
"16705","-87.5909","41.79022"
"16706","-87.6373","41.88365"
"16707","-87.6006","41.80107"
"16708","-87.7715","42.13258"
"16709","-87.6395","41.84969"
"16710","-88.0891","42.05302"
"16711","-87.9310","42.13330"
"16712","-87.6263","41.90345"
"16713","-87.6546","41.83574"
"16714","-87.6820","42.05426"
"16715","-87.7795","41.71646"
"16716","-87.6693","41.90733"
"16717","-88.1309","42.04225"
"16718","-87.6225","41.89217"
"16719","-87.9887","42.08934"
"16720","-87.6859","41.81629"
"16721","-87.6885","42.00044"
"16722","-87.6297","41.85141"
"16723","-88.1390","42.04380"
"16724","-87.6654","42.00779"
"16725","-87.9997","41.66457"
"16726","-87.7311","42.00543"
"16727","-87.8543","42.07640"
"16728","-88.1118","42.10579"
"16729","-87.8393","41.98534"
"16730","-87.6348","41.89634"
"16731","-87.8124","42.05736"
"16732","-87.6977","41.92957"
"16733","-87.6524","41.94431"
"16734","-87.6900","41.99485"
"16735","-87.7518","42.03184"
"16736","-87.6819","42.05133"
"16737","-87.6462","41.84339"
"16738","-87.6555","41.86763"
"16739","-87.6590","41.97017"
"16740","-87.6557","41.99700"
"16741","-87.8526","42.11289"
"16742","-87.6441","41.93291"
"16743","-87.9144","41.80931"
"16744","-87.6156","41.88992"
"16745","-87.6459","41.77615"
"16746","-88.0432","42.05392"
"16747","-88.2339","42.02329"
"16748","-87.6885","41.99497"
"16749","-88.0728","42.00805"
"16750","-87.9091","42.12922"
"16751","-87.6473","41.94110"
"16752","-87.9537","42.13983"
"16753","-87.5899","41.79534"
"16754","-87.7681","42.03711"
"16755","-87.6103","41.84073"
"16756","-87.7586","41.73717"
"16757","-88.1881","42.10227"
"16758","-87.6603","41.98685"
"16759","-87.9582","42.08100"
"16760","-87.6379","41.84093"
"16761","-87.8499","42.09682"
"16762","-88.2496","41.99567"
"16763","-87.6477","41.78529"
"16764","-87.7848","41.93107"
"16765","-87.6964","41.80857"
"16766","-87.6998","41.99879"
"16767","-87.8647","41.99237"
"16768","-87.7331","42.00890"
"16769","-87.6542","41.96380"
"16770","-88.0446","42.06936"
"16771","-87.7366","42.04935"
"16772","-87.6721","42.02891"
"16773","-88.2088","42.13338"
"16774","-87.7476","41.64783"
"16775","-87.7265","41.97084"
"16776","-88.0926","42.03130"
"16777","-87.9332","42.08323"
"16778","-87.8814","41.93625"
"16779","-87.7585","42.02281"
"16780","-87.8520","42.04734"
"16781","-87.9107","42.12882"
"16782","-88.1301","42.02720"
"16783","-87.6194","41.89264"
"16784","-88.0447","42.06949"
"16785","-87.9933","42.12156"
"16786","-88.0766","41.99198"
"16787","-87.6995","41.68148"
"16788","-87.9511","42.11733"
"16789","-87.8078","41.94311"
"16790","-87.8180","42.05556"
"16791","-87.7892","41.72837"
"16792","-87.7839","41.72322"
"16793","-87.7546","42.03759"
"16794","-87.6421","41.84330"
"16795","-88.1432","42.01906"
"16796","-88.1856","42.09972"
"16797","-87.7071","42.08299"
"16798","-87.8760","42.00431"
"16799","-88.1326","42.06937"
"16800","-87.9981","42.11877"
"16801","-87.6414","41.88061"
"16802","-87.6831","41.90097"
"16803","-87.7853","42.02638"
"16804","-88.0818","42.04937"
"16805","-87.7064","41.99193"
"16806","-88.1195","42.04204"
"16807","-87.6307","41.83861"
"16808","-88.0662","42.00969"
"16809","-87.8984","42.02480"
"16810","-87.8809","42.11040"
"16811","-87.9028","41.63532"
"16812","-87.9162","42.07610"
"16813","-87.5841","41.77231"
"16814","-87.6905","41.91671"
"16815","-87.9275","42.02079"
"16816","-87.6557","41.87227"
"16817","-88.0703","42.01079"
"16818","-87.6434","41.73034"
"16819","-87.6872","41.90063"
"16820","-88.2289","42.04981"
"16821","-87.9895","42.00132"
"16822","-87.8640","42.04587"
"16823","-88.0586","42.08125"
"16824","-87.6317","41.84010"
"16825","-87.9047","42.14380"
"16826","-87.7054","41.96735"
"16827","-87.6714","41.93267"
"16828","-87.6336","41.83662"
"16829","-87.6328","41.84706"
"16830","-87.9990","42.09205"
"16831","-87.6375","41.84209"
"16832","-87.6576","41.96907"
"16833","-87.7088","41.97799"
"16834","-87.6565","41.83557"
"16835","-87.8072","41.73141"
"16836","-88.2113","42.01974"
"16837","-87.8212","42.06060"
"16838","-87.7901","41.60867"
"16839","-88.2499","42.06165"
"16840","-87.9201","42.09778"
"16841","-87.7566","42.04835"
"16842","-87.6909","41.99459"
"16843","-87.6408","41.90125"
"16844","-88.2308","42.03904"
"16845","-87.8491","42.06196"
"16846","-87.7217","41.99153"
"16847","-87.7515","42.07999"
"16848","-87.6342","41.86840"
"16849","-87.6954","41.98716"
"16850","-87.7000","41.99432"
"16851","-87.7257","41.99394"
"16852","-87.6382","41.83117"
"16853","-87.6651","41.98055"
"16854","-87.6217","41.89948"
"16855","-87.7449","42.04212"
"16856","-87.8936","42.00958"
"16857","-87.6562","41.96986"
"16858","-87.6881","41.99501"
"16859","-87.6970","41.99662"
"16860","-87.7307","41.95708"
"16861","-87.7238","41.99466"
"16862","-87.8507","42.05138"
"16863","-87.6510","41.92912"
"16864","-87.6354","41.86270"
"16865","-87.9028","42.08238"
"16866","-87.5903","41.78694"
"16867","-87.7583","41.94613"
"16868","-87.7304","42.00581"
"16869","-88.2501","41.99094"
"16870","-87.6387","41.84451"
"16871","-87.7416","41.98474"
"16872","-87.6185","41.88518"
"16873","-88.1314","42.00501"
"16874","-87.6175","41.89716"
"16875","-87.6417","41.83880"
"16876","-87.6275","41.85356"
"16877","-87.6913","41.96501"
"16878","-88.0023","42.06920"
"16879","-87.6378","41.89437"
"16880","-87.7573","42.02381"
"16881","-87.6357","41.87488"
"16882","-88.0551","42.02480"
"16883","-87.7592","42.03668"
"16884","-87.6420","41.72394"
"16885","-87.6283","41.89010"
"16886","-87.8374","42.02648"
"16887","-87.6883","41.99414"
"16888","-87.7059","41.53167"
"16889","-87.9437","42.12525"
"16890","-87.8416","42.02987"
"16891","-87.8224","42.04621"
"16892","-87.6287","41.88919"
"16893","-87.6258","41.86932"
"16894","-87.6580","41.88224"
"16895","-88.0515","41.99956"
"16896","-87.8912","42.04634"
"16897","-88.1457","42.02829"
"16898","-87.7628","42.14932"
"16899","-87.9470","42.03494"
"16900","-88.0906","42.03463"
"16901","-87.7293","41.96611"
"16902","-87.9906","42.13965"
"16903","-87.8912","41.77237"
"16904","-87.8308","42.04382"
"16905","-88.0973","42.04609"
"16906","-88.1586","41.99968"
"16907","-87.6428","41.93433"
"16908","-88.0768","42.07972"
"16909","-87.7271","41.96269"
"16910","-87.6024","41.78407"
"16911","-87.8485","42.04784"
"16912","-87.6428","41.84291"
"16913","-87.6413","41.89282"
"16914","-87.9342","42.07098"
"16915","-87.7088","41.99042"
"16916","-87.7090","41.98768"
"16917","-88.2611","42.05419"
"16918","-87.8146","42.06096"
"16919","-87.9004","42.02933"
"16920","-87.8579","42.04045"
"16921","-87.8651","42.08843"
"16922","-87.6635","41.90839"
"16923","-87.8121","41.97457"
"16924","-87.8299","42.08544"
"16925","-87.7464","41.98757"
"16926","-88.1218","42.03500"
"16927","-88.0871","42.11782"
"16928","-88.1577","42.00287"
"16929","-87.7515","42.02100"
"16930","-87.9043","42.07371"
"16931","-87.8714","42.10061"
"16932","-87.6379","41.83287"
"16933","-87.8516","42.07018"
"16934","-88.1074","42.01178"
"16935","-88.0860","42.04955"
"16936","-87.8053","41.88330"
"16937","-88.1102","42.03980"
"16938","-87.6544","41.86346"
"16939","-87.6346","41.84897"
"16940","-87.5950","41.80185"
"16941","-87.6377","41.87720"
"16942","-87.6346","41.84820"
"16943","-87.6241","41.86689"
"16944","-87.9127","42.00955"
"16945","-87.7131","42.03424"
"16946","-88.0780","42.02159"
"16947","-87.7063","41.99784"
"16948","-87.7097","41.97978"
"16949","-87.9770","42.01760"
"16950","-87.7287","41.99403"
"16951","-87.8393","42.09388"
"16952","-87.7477","41.96918"
"16953","-87.7016","41.82332"
"16954","-87.8097","41.93397"
"16955","-87.6861","42.00328"
"16956","-87.8276","42.08641"
"16957","-87.7724","42.02724"
"16958","-87.6720","41.83318"
"16959","-87.9765","42.11877"
"16960","-87.6578","41.83801"
"16961","-87.7262","41.93429"
"16962","-87.8856","42.13299"
"16963","-87.7389","41.80141"
"16964","-87.6932","42.01904"
"16965","-87.6811","42.00670"
"16966","-87.6709","41.87635"
"16967","-88.0094","41.99398"
"16968","-87.6155","41.86289"
"16969","-87.8583","42.06595"
"16970","-87.6774","41.99408"
"16971","-88.0603","42.08194"
"16972","-88.0821","42.00877"
"16973","-87.6921","42.00511"
"16974","-88.2272","42.00211"
"16975","-87.7377","42.01678"
"16976","-88.1273","42.06098"
"16977","-87.7247","42.03210"
"16978","-87.6313","41.84469"
"16979","-87.6891","41.95861"
"16980","-87.6538","41.97169"
"16981","-87.7232","41.99890"
"16982","-88.0777","42.09451"
"16983","-87.5978","41.79821"
"16984","-87.5874","41.79854"
"16985","-87.7092","41.97976"
"16986","-87.6442","41.87742"
"16987","-87.7284","42.05796"
"16988","-87.7150","41.99899"
"16989","-87.6143","41.89303"
"16990","-87.6241","41.89231"
"16991","-87.9036","42.02018"
"16992","-88.0485","42.02498"
"16993","-87.6313","41.89608"
"16994","-87.7008","41.79914"
"16995","-87.6783","41.85968"
"16996","-87.7139","41.99945"
"16997","-87.6806","42.04275"
"16998","-87.6919","41.81814"
"16999","-87.6534","41.83742"
"17000","-88.0906","42.04999"
"17001","-87.6753","41.87013"
"17002","-88.0548","42.11501"
"17003","-87.6204","41.89273"
"17004","-87.6324","41.93298"
"17005","-87.8458","41.84738"
"17006","-87.6698","41.90296"
"17007","-87.6161","41.88477"
"17008","-87.9905","42.08586"
"17009","-88.0480","42.09749"
"17010","-87.7491","42.02824"
"17011","-87.7084","41.98520"
"17012","-87.7288","42.03595"
"17013","-87.5454","41.58484"
"17014","-87.7184","41.76849"
"17015","-87.6522","41.86765"
"17016","-87.5722","41.49035"
"17017","-87.9114","41.75586"
"17018","-87.6252","41.86986"
"17019","-87.9583","42.12641"
"17020","-87.8087","42.03743"
"17021","-88.1113","42.02854"
"17022","-87.9260","42.01608"
"17023","-87.6656","42.01247"
"17024","-87.6819","41.95602"
"17025","-87.6230","41.86431"
"17026","-87.8284","42.06353"
"17027","-88.1538","42.06155"
"17028","-87.6451","41.83655"
"17029","-88.1246","42.14936"
"17030","-87.7623","42.06654"
"17031","-87.9812","42.08732"
"17032","-88.0002","42.05385"
"17033","-87.6552","41.86800"
"17034","-87.6655","41.81140"
"17035","-87.6041","41.78887"
"17036","-87.7466","41.85952"
"17037","-87.6416","41.83816"
"17038","-87.6717","41.92835"
"17039","-87.7833","41.82677"
"17040","-88.1829","42.02524"
"17041","-87.8645","42.06206"
"17042","-87.8799","41.82610"
"17043","-87.7914","41.89208"
"17044","-87.6379","41.92078"
"17045","-87.8483","42.04090"
"17046","-87.6167","41.87460"
"17047","-87.6180","41.88554"
"17048","-87.6274","41.87260"
"17049","-87.6523","41.88651"
"17050","-87.7221","41.55806"
"17051","-87.8199","42.08045"
"17052","-87.8679","42.07757"
"17053","-87.7427","41.96169"
"17054","-87.6511","41.89141"
"17055","-88.1143","42.03780"
"17056","-87.6848","41.96505"
"17057","-88.1335","42.06886"
"17058","-88.1150","42.03312"
"17059","-87.9318","42.04305"
"17060","-87.6500","41.94308"
"17061","-88.0500","42.10614"
"17062","-87.6994","41.94784"
"17063","-88.1211","42.04963"
"17064","-87.6704","41.97955"
"17065","-87.8755","42.04537"
"17066","-87.7336","42.00187"
"17067","-88.2161","42.00613"
"17068","-87.7150","41.95159"
"17069","-87.8659","41.78229"
"17070","-87.8063","42.02504"
"17071","-87.6593","41.95117"
"17072","-87.6682","41.96256"
"17073","-87.7419","42.02306"
"17074","-88.0651","42.08932"
"17075","-87.7653","41.93661"
"17076","-87.6895","41.91478"
"17077","-87.8583","41.82857"
"17078","-87.6448","41.82413"
"17079","-87.6957","41.95670"
"17080","-87.6346","41.87283"
"17081","-88.0473","42.02885"
"17082","-87.6779","41.88165"
"17083","-87.6348","41.84095"
"17084","-87.6530","41.84164"
"17085","-88.1280","42.04080"
"17086","-87.9452","42.04805"
"17087","-88.0452","42.07539"
"17088","-87.8086","42.14684"
"17089","-87.9889","42.00928"
"17090","-87.6865","41.90468"
"17091","-87.7218","41.97088"
"17092","-87.7873","42.03007"
"17093","-87.7438","41.65835"
"17094","-87.7177","41.73780"
"17095","-87.7966","42.04331"
"17096","-87.6531","41.93662"
"17097","-87.6805","42.00586"
"17098","-87.6329","41.84912"
"17099","-87.8308","42.09283"
"17100","-87.6403","41.85003"
"17101","-88.1286","42.11115"
"17102","-88.0429","42.05943"
"17103","-87.8526","42.04598"
"17104","-88.1911","42.05957"
"17105","-88.0639","41.99341"
"17106","-87.8113","42.03156"
"17107","-87.6905","41.93253"
"17108","-88.2155","42.01722"
"17109","-87.5820","41.80291"
"17110","-87.6904","42.05001"
"17111","-88.2195","42.00435"
"17112","-87.7020","41.98516"
"17113","-87.6249","41.90706"
"17114","-87.7553","41.97514"
"17115","-87.8183","41.73373"
"17116","-87.6977","41.99597"
"17117","-87.7549","42.01767"
"17118","-87.6276","41.89013"
"17119","-88.1212","42.08092"
"17120","-87.6984","41.99454"
"17121","-87.8761","42.09553"
"17122","-87.8136","42.03785"
"17123","-87.6955","41.97442"
"17124","-87.6850","41.82622"
"17125","-87.7120","41.93845"
"17126","-88.1098","42.03206"
"17127","-87.9234","42.02377"
"17128","-88.0448","42.06940"
"17129","-87.7112","41.96858"
"17130","-88.2085","42.01411"
"17131","-87.7218","41.62525"
"17132","-87.6701","41.99544"
"17133","-87.7040","41.98489"
"17134","-87.6856","41.88182"
"17135","-87.7062","41.98087"
"17136","-87.6410","41.77028"
"17137","-88.0029","42.05536"
"17138","-87.7120","41.96316"
"17139","-87.8380","41.97851"
"17140","-87.9597","42.12553"
"17141","-87.9624","42.03251"
"17142","-87.7182","42.04121"
"17143","-87.6218","41.86493"
"17144","-87.8587","42.04056"
"17145","-87.6461","41.84260"
"17146","-87.6710","41.82368"
"17147","-87.6376","41.88574"
"17148","-87.7980","41.93507"
"17149","-87.8475","42.04821"
"17150","-87.7777","41.90117"
"17151","-87.6563","41.83577"
"17152","-87.8460","42.04842"
"17153","-87.9133","41.73856"
"17154","-87.7248","41.98312"
"17155","-87.6966","42.05937"
"17156","-87.7503","42.02855"
"17157","-87.6351","41.83878"
"17158","-87.9068","42.01046"
"17159","-87.9528","42.04286"
"17160","-87.6440","41.93038"
"17161","-87.6487","41.60696"
"17162","-87.6186","41.87632"
"17163","-88.1218","42.06463"
"17164","-87.6681","41.82627"
"17165","-87.8185","42.04061"
"17166","-87.6470","41.83145"
"17167","-87.9848","42.08808"
"17168","-87.6364","41.84188"
"17169","-87.6703","41.78401"
"17170","-87.7469","41.94265"
"17171","-87.6799","42.05794"
"17172","-87.9413","42.07369"
"17173","-87.9345","42.05315"
"17174","-87.6993","41.97914"
"17175","-88.1970","42.01994"
"17176","-87.7315","42.04390"
"17177","-87.8949","41.73852"
"17178","-88.0628","42.11554"
"17179","-87.6343","41.83883"
"17180","-87.8789","42.02519"
"17181","-87.6593","41.86835"
"17182","-87.7464","42.04592"
"17183","-87.6683","41.95009"
"17184","-87.6422","41.84074"
"17185","-87.6610","41.83987"
"17186","-87.7476","42.03272"
"17187","-87.6332","41.83727"
"17188","-87.7176","41.79672"
"17189","-87.7535","42.04401"
"17190","-87.6576","41.87663"
"17191","-87.6278","41.91616"
"17192","-87.6580","41.98575"
"17193","-87.7430","41.97341"
"17194","-87.9431","42.15201"
"17195","-87.6135","41.68580"
"17196","-87.6267","41.86084"
"17197","-87.8819","42.11368"
"17198","-87.6278","41.89311"
"17199","-87.5993","41.80089"
"17200","-87.8066","41.72556"
"17201","-87.6350","41.88098"
"17202","-87.6272","41.87263"
"17203","-87.7424","42.05838"
"17204","-87.7393","41.81254"
"17205","-87.7631","41.71731"
"17206","-87.7047","41.96142"
"17207","-87.8773","42.03529"
"17208","-87.6458","41.83219"
"17209","-87.7463","42.00041"
"17210","-87.8507","42.01109"
"17211","-88.0374","42.02374"
"17212","-87.6731","41.55256"
"17213","-87.6642","41.97376"
"17214","-87.6896","41.98825"
"17215","-87.9672","42.03164"
"17216","-87.9159","42.11660"
"17217","-87.9725","42.11220"
"17218","-87.9698","42.03920"
"17219","-87.9625","42.04818"
"17220","-87.7425","42.01591"
"17221","-87.9359","42.04344"
"17222","-87.6637","41.87371"
"17223","-87.7467","42.05561"
"17224","-87.6894","41.93617"
"17225","-87.6847","42.04645"
"17226","-87.6551","41.83817"
"17227","-87.6445","41.81570"
"17228","-87.6966","41.97828"
"17229","-87.6428","41.87839"
"17230","-87.6911","41.96875"
"17231","-87.7861","41.93865"
"17232","-87.6303","41.84735"
"17233","-87.6929","41.89111"
"17234","-87.6795","42.02239"
"17235","-87.6340","41.84718"
"17236","-87.6734","42.05802"
"17237","-88.1094","42.03600"
"17238","-87.6424","41.91627"
"17239","-87.8314","41.94191"
"17240","-87.6588","41.99555"
"17241","-87.6876","42.00225"
"17242","-87.5272","41.61510"
"17243","-87.7510","42.02219"
"17244","-87.7118","41.80977"
"17245","-87.8073","41.89208"
"17246","-87.9331","42.11221"
"17247","-87.7097","42.04736"
"17248","-87.7282","41.98513"
"17249","-87.6419","41.88140"
"17250","-87.7305","42.07429"
"17251","-87.8357","42.14100"
"17252","-87.8635","42.12165"
"17253","-88.2071","41.99879"
"17254","-87.6384","41.85303"
"17255","-87.6824","41.72319"
"17256","-87.9854","42.11686"
"17257","-87.8089","42.03562"
"17258","-87.7317","41.92122"
"17259","-87.8201","42.05711"
"17260","-87.9690","42.13904"
"17261","-88.1509","42.08962"
