"lng","lat"
"-87.7494","41.84524"
"-87.7814","41.84237"
"-88.0185","42.13257"
"-87.6133","41.83168"
"-87.7593","41.91419"
"-87.6911","41.76495"
"-87.7201","41.75718"
"-87.7692","41.86097"
"-87.7753","41.84216"
"-87.7015","41.79199"
"-87.7592","41.80711"
"-87.6887","42.00527"
"-87.7568","41.95839"
"-87.7555","41.82598"
"-87.9381","42.14129"
"-87.8402","42.04785"
"-87.6416","41.53725"
"-87.6218","41.49353"
"-87.6543","41.53059"
"-87.7391","41.80986"
"-87.7288","41.91572"
"-87.7331","41.90765"
"-87.7675","41.93908"
"-87.5355","41.70280"
"-87.8016","41.85973"
"-87.7047","41.76664"
"-87.7565","41.82377"
"-87.7674","41.85435"
"-87.7413","41.93795"
"-87.6806","42.01681"
"-87.7709","41.92648"
"-87.7094","41.90497"
"-87.6844","41.92075"
"-87.7593","41.93789"
"-87.7480","41.83868"
"-87.7128","42.03711"
"-87.8576","41.84600"
"-87.7378","41.91388"
"-87.5921","41.78205"
"-87.8525","41.74831"
"-87.5343","41.56193"
"-87.5758","41.53960"
"-87.7544","41.83252"
"-87.8095","41.84477"
"-87.7481","41.83403"
"-87.6851","41.81365"
"-87.6699","41.82475"
"-87.8302","41.93945"
"-87.7756","41.84912"
"-87.7001","41.79309"
"-87.7400","41.93211"
"-87.7538","41.83034"
"-88.0783","42.04599"
"-87.6873","41.97424"
"-87.7035","41.84901"
"-87.7500","41.80409"
"-87.7584","41.79863"
"-87.7437","41.92703"
"-87.7435","41.82294"
"-87.6664","41.81897"
"-87.7308","41.79953"
"-87.7961","41.92197"
"-87.6825","41.83691"
"-87.7348","41.84057"
"-87.6784","41.76932"
"-87.5291","41.52990"
"-87.7243","41.90169"
"-87.8497","41.92663"
"-87.7491","41.83951"
"-87.7871","41.88175"
"-87.7861","41.84531"
"-87.7177","41.90329"
"-87.7348","41.74207"
"-87.5428","41.71803"
"-87.7008","41.81182"
"-87.9303","42.08253"
"-87.7003","41.83187"
"-87.8374","41.89456"
"-87.6486","41.53064"
"-87.6646","41.80170"
"-87.7383","41.90510"
"-87.7956","41.96639"
"-87.7675","41.96129"
"-87.6773","41.96937"
"-87.8119","41.74722"
"-87.7046","41.78285"
"-87.7247","41.92638"
"-87.6678","41.85621"
"-87.6990","41.97603"
"-87.7450","41.93496"
"-87.7197","41.84951"
"-87.7558","41.88676"
"-88.0360","42.00949"
"-87.8010","41.88076"
"-88.0133","42.14704"
"-87.7061","41.79771"
"-87.7644","41.92433"
"-87.6199","41.68473"
"-88.2470","42.03831"
"-87.7013","41.84681"
"-87.6838","41.89964"
"-87.7406","41.91867"
"-87.7425","41.94974"
"-87.5384","41.70534"
"-87.8122","41.92504"
"-87.8902","41.90092"
"-88.2512","42.05016"
"-87.7306","41.91991"
"-87.6956","41.98844"
"-87.7122","41.84667"
"-87.7000","41.77995"
"-87.8823","41.88652"
"-87.6723","41.79430"
"-87.7288","41.80591"
"-87.8022","41.90923"
"-87.6966","41.78345"
"-87.6992","41.84644"
"-87.7281","41.91197"
"-87.8039","41.88214"
"-87.7234","41.81012"
"-87.7820","41.84442"
"-88.1851","41.99369"
"-87.6805","41.90614"
"-87.8614","41.89909"
"-87.7279","41.96938"
"-87.7507","41.92573"
"-87.7655","41.92615"
"-87.7786","41.84884"
"-87.6685","41.85620"
"-87.6977","41.80916"
"-87.7492","41.83396"
"-87.7306","41.84175"
"-87.7337","41.92721"
"-87.7247","41.77254"
"-87.7107","41.61906"
"-87.7693","41.86064"
"-87.7738","41.85926"
"-87.6615","41.82709"
"-87.6974","41.88910"
"-87.8154","41.96660"
"-87.7166","41.85745"
"-87.7298","41.91899"
"-87.7295","41.91226"
"-87.8740","41.87979"
"-87.7344","41.74762"
"-87.7294","41.84179"
"-87.7340","41.82745"
"-87.7423","41.68147"
"-87.7599","41.92232"
"-87.9711","42.04084"
"-87.7709","41.84196"
"-87.7794","41.84349"
"-87.7012","41.99979"
"-87.9386","42.14893"
"-87.5643","41.72387"
"-87.6126","41.84834"
"-87.7779","41.78715"
"-87.6774","41.85264"
"-87.7721","41.84204"
"-87.6951","41.81429"
"-87.7048","41.95873"
"-87.5634","41.61592"
"-87.7324","41.83837"
"-87.6236","41.59343"
"-87.9575","42.14893"
"-87.6909","41.99810"
"-87.7529","41.79850"
"-87.7940","41.82371"
"-87.7675","41.92406"
"-87.7140","41.96355"
"-87.8008","41.82120"
"-87.7060","41.85141"
"-87.8027","41.78039"
"-87.5293","41.69198"
"-87.6989","41.79859"
"-87.6550","41.83760"
"-87.6181","41.76002"
"-87.5580","41.65987"
"-87.8552","41.81542"
"-87.7402","41.81776"
"-87.7336","41.79331"
"-87.6447","41.61484"
"-88.0178","42.13960"
"-87.6916","41.78795"
"-87.8532","41.86895"
"-87.7162","41.78013"
"-87.7366","41.94527"
"-87.8104","41.73360"
"-87.7391","41.93221"
"-87.8529","42.07369"
"-87.7097","41.90061"
"-87.8146","41.93155"
"-87.8161","41.74989"
"-87.6709","41.99175"
"-87.9720","42.07063"
"-87.6167","41.64590"
"-87.7255","41.79167"
"-87.6993","41.84133"
"-87.6603","41.80413"
"-87.7130","41.79189"
"-87.6936","41.85347"
"-87.7117","41.89724"
"-87.7007","41.80927"
"-87.8598","42.11551"
"-87.6680","41.99993"
"-87.7728","41.78067"
"-87.9191","41.88545"
"-87.6921","41.71139"
"-87.8174","41.73414"
"-87.5303","41.61715"
"-87.8126","41.78669"
"-87.7550","41.96282"
"-87.7340","41.91475"
"-87.6815","42.01971"
"-87.7355","41.94315"
"-87.7722","41.85231"
"-87.9432","42.13392"
"-87.7667","41.66575"
"-87.7280","41.91252"
"-87.6030","41.79571"
"-87.7527","41.92475"
"-87.7925","41.93116"
"-87.7836","41.93247"
"-87.6913","41.89601"
"-87.7245","41.73926"
"-87.5262","41.70030"
"-87.7544","41.82959"
"-87.6408","41.82574"
"-87.7252","41.77912"
"-88.1671","42.00652"
"-87.7166","41.76166"
"-87.7239","41.92463"
"-88.0864","42.00798"
"-87.7904","41.84474"
"-87.6865","41.81433"
"-87.6461","41.85283"
"-87.7887","41.84031"
"-87.7292","41.80116"
"-87.9280","42.08424"
"-87.9047","41.91970"
"-87.8903","41.90271"
"-87.6663","41.65652"
"-87.7130","41.97830"
"-87.7070","41.95341"
"-87.7012","41.91890"
"-87.7144","41.93026"
"-87.6743","41.80220"
"-87.6501","41.50086"
"-87.8029","41.79260"
"-87.8912","42.10817"
"-87.7942","41.90912"
"-87.7110","41.84296"
"-87.7294","41.51069"
"-87.7740","41.82203"
"-87.7810","41.83129"
"-87.7710","41.85548"
"-87.6378","41.86401"
"-87.9071","41.85023"
"-87.7389","41.83939"
"-87.7178","41.94661"
"-87.7421","41.77549"
"-87.6832","41.78730"
"-87.6531","41.66512"
"-87.6651","41.81322"
"-87.7417","41.92621"
"-87.7194","41.80097"
"-87.7417","41.84656"
"-87.7252","41.76624"
"-87.6994","41.76092"
"-87.5303","41.60952"
"-87.7558","41.93547"
"-87.7207","41.90301"
"-87.8599","41.90512"
"-87.6818","42.01692"
"-87.7677","41.90308"
"-87.7686","41.82765"
"-87.6832","41.85557"
"-87.7589","41.92506"
"-87.8627","41.61433"
"-87.8471","41.86474"
"-87.7118","41.94177"
"-87.6762","41.80601"
"-87.9049","41.81324"
"-87.8408","41.89685"
"-87.7068","41.77404"
"-87.6594","41.85488"
"-87.6663","41.81354"
"-87.7156","41.84589"
"-87.6760","42.00344"
"-87.7165","41.92343"
"-87.8274","41.65457"
"-87.7210","41.84527"
"-87.6943","41.89873"
"-87.7694","41.91186"
"-87.8946","41.91539"
"-87.7748","41.92684"
"-87.8403","41.88975"
"-87.7440","41.92771"
"-87.6638","41.80332"
"-87.7366","41.78071"
"-87.7280","41.99760"
"-87.7871","41.97705"
"-87.6252","41.59965"
"-87.7149","41.84351"
"-87.6977","41.77356"
"-87.7359","41.91546"
"-87.6926","41.92091"
"-87.7236","41.90726"
"-87.5542","41.73719"
"-87.6745","41.82893"
"-87.7192","41.76818"
"-87.9629","42.02948"
"-87.7109","41.83736"
"-87.7164","41.75232"
"-88.1750","42.02145"
"-87.6741","41.82436"
"-87.6653","41.82573"
"-87.5708","41.72634"
"-87.7082","41.80937"
"-87.7470","41.92669"
"-87.5286","41.63068"
"-88.0779","42.04614"
"-87.5259","41.58991"
"-87.7154","41.89790"
"-87.9327","42.01428"
"-87.6947","41.84887"
"-87.7809","41.77906"
"-87.7196","41.90400"
"-87.7538","41.91220"
"-87.6479","41.93641"
"-87.8692","42.08784"
"-87.7149","41.75532"
"-87.6668","41.85355"
"-87.7322","41.69749"
"-87.7978","41.79422"
"-87.6259","41.50138"
"-87.7850","41.92049"
"-87.8002","41.84132"
"-87.8060","41.96721"
"-87.7069","41.79928"
"-87.6348","41.70435"
"-87.7341","41.72986"
"-87.9687","42.04101"
"-87.9226","42.13999"
"-87.7321","41.79919"
"-87.8488","41.88158"
"-87.8583","41.94773"
"-87.8429","41.75963"
"-87.6859","41.88938"
"-88.1523","41.99396"
"-87.6861","41.65403"
"-87.7670","41.93345"
"-87.6113","41.80317"
"-87.7201","41.83867"
"-87.8893","41.88676"
"-87.8392","41.89497"
"-87.7280","41.88341"
"-87.7663","41.93187"
"-87.7403","41.81038"
"-87.6263","41.60221"
"-87.7545","41.84680"
"-87.7242","41.84446"
"-87.7968","41.93201"
"-87.6283","41.79480"
"-87.5597","41.52707"
"-87.7122","41.83798"
"-87.8842","41.91131"
"-87.7032","41.93450"
"-87.6155","41.89332"
"-87.7153","41.91509"
"-87.7661","41.93729"
"-88.1458","42.00439"
"-87.7466","41.85510"
"-87.7836","41.91852"
"-87.7312","41.47861"
"-87.6962","41.82304"
"-87.6419","41.50312"
"-87.6662","41.83112"
"-87.7263","41.80080"
"-87.7361","41.79351"
"-87.7692","41.82394"
"-87.6371","41.84024"
"-87.8335","41.79488"
"-87.8791","41.90416"
"-87.8218","41.71901"
"-87.7139","41.78335"
"-87.7337","41.77513"
"-87.6751","41.80540"
"-87.7355","41.75036"
"-88.0074","42.05401"
"-87.6887","41.84065"
"-87.7077","41.90858"
"-87.7538","41.77669"
"-87.8461","42.02786"
"-87.5554","41.72495"
"-87.8814","41.89455"
"-87.7784","41.85492"
"-87.8007","41.96675"
"-87.7215","41.89664"
"-87.9060","42.03095"
"-87.8546","42.06470"
"-87.6658","41.78465"
"-87.7359","41.93539"
"-87.7477","41.84659"
"-87.7312","41.83738"
"-87.6472","41.83125"
"-87.7122","41.91484"
"-87.8826","41.88199"
"-87.7768","41.71561"
"-88.0158","42.13773"
"-87.9165","42.14037"
"-87.6849","41.81191"
"-87.6695","41.81121"
"-87.7579","41.83517"
"-87.8536","41.89418"
"-87.7008","41.81348"
"-87.7581","41.84568"
"-87.7062","41.82417"
"-87.8544","41.90667"
"-87.7070","41.96482"
"-87.6696","41.81008"
"-87.7075","41.95454"
"-87.6554","41.86137"
"-87.7503","41.91247"
"-88.0113","42.13734"
"-87.6603","42.00173"
"-87.7386","41.94363"
"-87.7222","41.84299"
"-87.7737","41.84070"
"-87.7197","41.83624"
"-87.7096","41.81247"
"-88.1521","41.99593"
"-87.7299","41.91479"
"-87.7638","41.73587"
"-87.9229","42.00907"
"-87.6873","41.59348"
"-87.8374","41.60422"
"-87.6957","41.90189"
"-87.8558","41.88791"
"-87.7066","41.62445"
"-87.8137","41.87657"
"-87.6827","41.78663"
"-87.6767","41.66704"
"-88.0095","42.15086"
"-88.0295","42.11176"
"-87.6915","41.96513"
"-87.6651","41.80173"
"-87.9068","41.92455"
"-87.7306","41.93439"
"-87.7342","41.68102"
"-87.7568","41.96168"
"-87.7470","41.95434"
"-87.6971","41.99149"
"-87.6813","41.79537"
"-87.6944","41.97353"
"-87.6844","41.99181"
"-87.6779","41.78250"
"-87.7294","41.99376"
"-87.8256","41.93103"
"-87.7615","41.80489"
"-87.7432","41.74918"
"-87.7743","41.74902"
"-87.6885","41.77848"
"-87.5833","41.80376"
"-87.5500","41.71994"
"-87.7197","41.84339"
"-87.7656","41.78995"
"-87.7099","41.77415"
"-87.8370","41.75184"
"-87.7095","41.79812"
"-87.7094","41.96610"
"-87.8146","41.93900"
"-87.8646","41.95971"
"-87.7202","41.78409"
"-87.8659","41.95886"
"-87.6961","41.91952"
"-87.8505","41.88969"
"-87.7246","41.61651"
"-87.7793","41.98411"
"-88.0153","42.14467"
"-87.7180","41.94068"
"-87.6803","41.84966"
"-87.7154","41.58993"
"-87.6909","41.79751"
"-87.8852","41.91835"
"-87.7764","41.91848"
"-87.7686","41.85444"
"-87.6314","41.51432"
"-88.1222","42.01055"
"-87.6862","41.92260"
"-87.7097","41.95780"
"-87.6622","41.85862"
"-87.6704","41.80697"
"-87.6580","41.80423"
"-87.7575","41.96142"
"-87.8143","41.93565"
"-87.7212","41.77891"
"-87.6836","42.00685"
"-87.6625","42.00691"
"-87.7458","41.58468"
"-87.7318","41.74394"
"-87.7039","41.77273"
"-87.8395","41.92355"
"-87.9413","42.13656"
"-87.7363","41.90130"
"-87.6519","41.83599"
"-87.8881","42.02299"
"-87.7234","41.84632"
"-87.7640","41.68436"
"-87.8057","41.77503"
"-87.6568","41.99751"
"-87.7037","41.80253"
"-87.8411","41.72254"
"-87.7364","41.79865"
"-87.7963","41.92604"
"-87.7555","41.92749"
"-87.7706","41.83468"
"-87.6966","41.96538"
"-87.8981","41.85029"
"-87.7024","41.83327"
"-87.7655","41.88048"
"-87.7143","41.84903"
"-87.6864","41.78716"
"-87.6763","41.89449"
"-87.6805","41.79649"
"-87.7110","41.61582"
"-87.7625","41.92921"
"-87.7500","41.92627"
"-87.5320","41.71239"
"-87.7046","41.80546"
"-87.6715","41.79426"
"-87.7107","41.83847"
"-87.7278","41.84770"
"-87.6927","41.83159"
"-87.7738","41.82364"
"-87.8880","41.88853"
"-87.8345","41.81131"
"-87.5622","41.65521"
"-87.6903","41.81198"
"-87.7343","41.93560"
"-87.7246","41.93944"
"-87.6900","41.78668"
"-87.5460","41.65435"
"-87.6906","41.78000"
"-87.6980","41.93249"
"-87.5393","41.70486"
"-87.7714","41.85118"
"-87.7327","41.78353"
"-87.7733","41.82694"
"-87.7575","41.92998"
"-87.8215","41.98885"
"-87.7237","41.78106"
"-87.6933","41.90390"
"-87.6736","41.80601"
"-87.9571","42.03736"
"-87.7808","41.91686"
"-87.6621","41.79097"
"-87.7092","41.90846"
"-87.7550","41.82415"
"-87.7390","41.89740"
"-87.6630","41.76011"
"-87.6767","41.80279"
"-87.6845","42.01538"
"-87.7145","41.95399"
"-87.8998","42.10879"
"-87.7605","41.90425"
"-87.6564","41.80160"
"-87.6920","41.80984"
"-87.7111","41.84042"
"-88.0208","42.14304"
"-88.1334","42.05835"
"-87.7736","41.61045"
"-87.8069","41.99959"
"-87.7786","41.84749"
"-87.7192","41.93779"
"-88.0111","42.15185"
"-87.6984","41.81379"
"-87.8045","41.78862"
"-87.7562","41.83597"
"-87.7053","41.84496"
"-87.8441","41.86496"
"-87.7722","41.82261"
"-87.8664","42.03286"
"-87.7080","41.84546"
"-87.8065","41.98645"
"-87.6941","42.05796"
"-87.7221","41.96281"
"-87.7498","41.83463"
"-87.7049","41.79492"
"-87.6885","41.80907"
"-87.6955","42.02108"
"-87.7008","41.81283"
"-87.7130","41.90361"
"-87.7227","41.84953"
"-87.7709","41.84810"
"-87.9410","42.04880"
"-87.6430","41.94280"
"-87.7490","41.85511"
"-87.6919","41.81989"
"-87.7820","41.82948"
"-87.7648","41.77441"
"-87.6887","41.83470"
"-87.7114","41.83971"
"-87.7464","41.92200"
"-87.7187","41.93680"
"-87.8024","41.92939"
"-87.7887","41.83820"
"-87.7595","41.94469"
"-87.8746","41.93250"
"-87.7822","41.86074"
"-87.8396","41.88834"
"-87.8505","41.89202"
"-87.6692","41.65095"
"-87.6881","41.66944"
"-87.7001","41.81840"
"-87.5416","41.61235"
"-87.8713","41.90388"
"-87.7289","41.90609"
"-87.7345","41.92819"
"-87.7569","41.92645"
"-87.6193","41.49718"
"-88.0100","42.13421"
"-87.8792","41.92728"
"-87.6329","41.83906"
"-87.6767","41.99234"
"-87.6335","41.81800"
"-87.7357","41.83976"
"-87.6890","41.78866"
"-87.9272","42.00907"
"-87.6699","41.57867"
"-87.7275","41.71780"
"-87.6677","41.80220"
"-87.7797","41.84828"
"-87.9478","42.03827"
"-88.0923","42.05365"
"-87.8903","42.03969"
"-87.7007","41.80904"
"-87.5542","41.74169"
"-87.7776","41.92183"
"-87.6510","41.85298"
"-87.7588","41.73512"
"-87.6913","41.82534"
"-87.7142","41.96701"
"-87.6923","42.00625"
"-87.6959","41.78092"
"-87.7364","41.83978"
"-88.0110","42.14168"
"-87.6998","41.81327"
"-87.7745","41.95495"
"-87.7732","41.85343"
"-87.7890","41.85667"
"-87.6715","42.00177"
"-87.7847","41.83705"
"-87.8684","41.89046"
"-87.7530","41.83917"
"-87.6607","41.90159"
"-87.7993","41.86358"
"-87.7635","41.91335"
"-87.7816","41.92434"
"-87.9069","41.92188"
"-87.8830","41.92115"
"-87.6937","41.79484"
"-87.9148","42.02620"
"-87.6931","41.99132"
"-87.7542","41.93462"
"-87.6776","41.60309"
"-87.5411","41.68309"
"-87.7252","41.78731"
"-87.7261","41.90419"
"-87.7002","41.99573"
"-87.7743","41.82260"
"-87.6907","41.84505"
"-87.6895","42.04892"
"-87.7770","41.92594"
"-87.7331","41.78997"
"-87.6816","41.84648"
"-87.9304","42.08525"
"-87.7812","41.86266"
"-88.2597","42.04005"
"-87.7632","41.86152"
"-88.0098","42.15035"
"-87.6462","41.76172"
"-87.8519","41.90259"
"-87.7290","41.77200"
"-87.6641","41.96664"
"-87.7313","41.74590"
"-87.6651","41.79718"
"-87.7518","41.84082"
"-87.7238","41.59302"
"-87.6929","41.81764"
"-87.7708","41.92546"
"-87.7470","41.83621"
"-87.7035","41.78678"
"-88.1629","42.00843"
"-87.7287","41.75057"
"-87.7749","41.88559"
"-87.8014","41.78461"
"-87.7853","41.82453"
"-87.7471","41.83304"
"-87.7112","41.86067"
"-87.7657","41.85431"
"-87.7515","41.91032"
"-87.7262","41.91015"
"-87.7162","41.76961"
"-87.7644","41.82761"
"-87.6969","42.01139"
"-87.6965","41.79827"
"-87.6443","41.72300"
"-87.6920","41.81631"
"-88.0145","42.13920"
"-87.6340","41.84687"
"-87.7581","41.93964"
"-87.8797","41.91962"
"-87.6539","41.50819"
"-87.8814","41.90062"
"-87.7965","41.74129"
"-87.6964","41.78399"
"-87.7746","41.92661"
"-87.5281","41.60912"
"-88.2167","42.00304"
"-87.7692","41.91138"
"-87.7694","41.82805"
"-87.6703","41.80632"
"-87.7572","41.94361"
"-88.2428","42.03465"
"-87.7177","41.79604"
"-87.7552","41.79861"
"-87.6260","41.87628"
"-87.6755","41.91177"
"-87.7560","41.83575"
"-87.7833","41.82544"
"-87.5330","41.61153"
"-87.7559","41.91053"
"-87.7473","41.92484"
"-87.7634","41.92748"
"-87.6590","41.80543"
"-87.6837","41.85343"
"-87.7639","41.92624"
"-87.7548","41.92467"
"-87.7214","41.78768"
"-88.1082","42.01128"
"-87.7277","41.80432"
"-87.7465","41.92652"
"-87.7106","41.77217"
"-87.5679","41.64925"
"-87.6660","41.80904"
"-87.7934","41.86180"
"-87.6832","41.81270"
"-87.6578","41.97880"
"-87.7771","41.78599"
"-87.7667","41.90133"
"-87.6763","41.80523"
"-87.7313","41.77199"
"-87.7025","41.93267"
"-87.7340","41.77404"
"-87.8974","42.00675"
"-87.7528","41.85196"
"-87.8895","42.11402"
"-87.6408","41.50364"
"-88.0579","42.11521"
"-87.7372","41.72372"
"-88.1550","41.99637"
"-87.6985","42.02089"
"-87.7084","41.84887"
"-87.6932","41.84531"
"-87.8596","41.88808"
"-87.7165","41.83738"
"-87.7076","41.77360"
"-87.7120","41.94214"
"-87.7217","41.83884"
"-87.7695","41.82388"
"-87.7165","41.89534"
"-87.7356","41.91909"
"-87.6639","41.50857"
"-87.6755","41.77586"
"-87.6875","41.77090"
"-87.8775","41.85899"
"-87.7859","41.85978"
"-87.8416","41.81964"
"-87.7762","41.86157"
"-87.7297","41.88209"
"-87.6696","41.65934"
"-87.6325","41.49562"
"-87.7745","41.67138"
"-87.6919","41.79624"
"-87.7267","41.91932"
"-87.6585","41.83942"
"-87.7069","41.78781"
"-87.7469","41.95140"
"-87.6686","41.80868"
"-87.8470","41.88941"
"-87.7639","41.93338"
"-87.7437","41.84130"
"-87.7681","41.85463"
"-87.5380","41.70605"
"-87.7020","41.78194"
"-87.7005","41.75761"
"-87.6738","42.01191"
"-87.7134","41.79851"
"-87.7022","41.85259"
"-87.7735","41.96420"
"-87.7942","41.92496"
"-87.7263","41.83935"
"-87.7906","41.92618"
"-87.5284","41.56430"
"-87.7814","41.82745"
"-87.7072","41.83869"
"-87.6418","41.49101"
"-88.2606","42.03435"
"-87.7072","41.81022"
"-87.6974","41.80903"
"-87.5723","41.61662"
"-87.7679","41.82404"
"-87.6533","41.83681"
"-87.7063","41.84688"
"-87.6894","41.89926"
"-88.1435","42.04438"
"-87.8054","41.77712"
"-87.6782","41.67062"
"-87.7140","41.61442"
"-87.7994","41.86308"
"-87.5507","41.74414"
"-87.7694","41.94147"
"-87.6800","41.82930"
"-87.7203","41.92885"
"-87.6671","41.80151"
"-87.9126","41.92285"
"-87.7621","41.91878"
"-87.8078","41.92252"
"-87.6888","41.83785"
"-87.8424","41.99522"
"-87.7311","41.79377"
"-87.7051","41.84345"
"-87.6777","41.90787"
"-87.6421","41.60072"
"-87.8575","41.80650"
"-87.7514","41.93910"
"-87.6443","41.84661"
"-87.7346","41.91955"
"-87.7441","41.84527"
"-87.9135","42.14332"
"-87.6877","41.91830"
"-87.7752","41.92764"
"-87.6659","41.85234"
"-87.8095","41.78565"
"-87.7089","41.80110"
"-87.7680","41.78675"
"-87.8897","41.91479"
"-87.7665","41.85538"
"-87.6300","41.59580"
"-87.7508","41.86259"
"-87.7443","41.50273"
"-87.7166","41.94747"
"-88.0857","42.01947"
"-87.7300","41.92026"
"-87.6889","41.81329"
"-87.7604","41.96630"
"-87.7250","41.83741"
"-87.7522","41.83646"
"-87.6465","41.58698"
"-87.6468","41.93894"
"-87.5414","41.64613"
"-87.7037","41.96717"
"-87.7802","41.67790"
"-87.7338","41.95336"
"-87.7219","42.04126"
"-87.7592","41.92512"
"-87.8753","41.99631"
"-87.6971","41.79889"
"-87.6973","41.91422"
"-87.6619","41.83943"
"-87.7714","41.95484"
"-87.7931","41.93024"
"-87.7397","41.73577"
"-87.6981","41.77390"
"-87.8739","41.93356"
"-87.7013","41.80840"
"-87.6952","41.63661"
"-87.8983","41.72843"
"-87.7093","41.84083"
"-87.6705","41.76887"
"-87.6798","41.85601"
"-87.6915","41.73177"
"-87.7178","41.94800"
"-87.7237","41.92798"
"-87.8733","41.92875"
"-87.5456","41.72517"
"-87.6641","41.96261"
"-87.7090","41.78086"
"-87.8183","41.77909"
"-87.6742","41.84779"
"-87.6973","41.91123"
"-87.7368","41.78231"
"-87.6641","41.75062"
"-87.7259","41.80524"
"-87.9076","42.13042"
"-87.7645","41.93650"
"-87.6629","41.85333"
"-87.6959","41.79532"
"-87.9050","41.94211"
"-87.7575","41.83436"
"-87.6930","41.79407"
"-87.6875","41.99141"
"-87.8774","41.91565"
"-87.5298","41.58593"
"-87.7473","41.86092"
"-87.6811","41.91575"
"-87.5466","41.54318"
"-87.7544","41.80456"
"-87.6976","41.84980"
"-87.6925","41.99946"
"-87.7923","41.91413"
"-87.6672","41.98179"
"-87.7193","41.77345"
"-87.5426","41.69233"
"-87.7317","41.79786"
"-87.6693","41.97107"
"-87.6988","41.71615"
"-87.7732","41.84296"
"-87.6231","41.76563"
"-87.7396","41.92166"
"-87.7494","41.91909"
"-87.6721","42.01324"
"-87.8023","41.83574"
"-87.7452","41.84594"
"-87.7146","41.83759"
"-87.7050","41.84661"
"-87.6458","41.95545"
"-87.7521","41.84992"
"-87.6736","41.85418"
"-87.6977","41.77320"
"-87.8175","41.84431"
"-87.7010","41.84721"
"-87.7398","41.92828"
"-87.6967","41.73846"
"-87.6981","41.78544"
"-87.8197","41.94726"
"-87.6895","41.80916"
"-87.7169","41.93444"
"-87.6576","41.80937"
"-88.0143","42.13208"
"-87.8168","41.92439"
"-87.7377","41.93239"
"-87.7522","41.84874"
"-87.8818","41.89996"
"-87.7921","41.92827"
"-88.0486","42.14577"
"-87.6683","41.66475"
"-88.1414","42.04127"
"-87.7694","41.96744"
"-87.7097","41.96226"
"-87.7074","41.86201"
"-87.9628","42.01757"
"-87.6861","41.79539"
"-87.7779","41.85749"
"-87.7024","41.84790"
"-87.7774","41.82301"
"-87.5596","41.74298"
"-87.7656","41.85839"
"-87.6876","41.99115"
"-87.6983","41.78315"
"-87.7261","41.77871"
"-88.1086","42.02965"
"-87.7911","41.93230"
"-87.8932","41.91012"
"-87.9034","41.92220"
"-87.7622","41.94610"
"-87.7144","41.79852"
"-87.8890","41.90030"
"-88.1470","42.02030"
"-87.7365","41.93942"
"-87.6760","41.82584"
"-87.8448","41.81077"
"-87.7782","41.74922"
"-87.6998","41.77175"
"-87.8322","41.63733"
"-87.8160","41.94264"
"-87.7603","41.81488"
"-88.0152","42.13957"
"-87.7184","41.82892"
"-87.8941","41.93227"
"-87.9119","41.88355"
"-87.7217","41.78790"
"-87.7178","41.83923"
"-87.7570","41.83841"
"-87.7202","41.96133"
"-87.7728","41.82183"
"-87.7906","41.87064"
"-87.6966","41.81802"
"-87.6921","41.81427"
"-87.7031","41.81181"
"-88.0058","42.12622"
"-87.6868","41.76005"
"-87.6604","41.68311"
"-87.7199","41.78493"
"-87.5882","41.74211"
"-87.7451","41.93910"
"-87.6857","41.86758"
"-87.7055","41.77584"
"-87.7846","41.83286"
"-87.7944","41.86324"
"-87.6441","41.66353"
"-87.7093","41.90248"
"-87.7070","41.90724"
"-87.7156","41.76798"
"-87.6730","41.80323"
"-87.7012","41.82303"
"-87.7366","41.92130"
"-87.8204","41.73607"
"-87.6865","41.85833"
"-87.6737","41.80343"
"-87.7984","41.85994"
"-87.5442","41.56530"
"-87.7738","41.92386"
"-87.7590","41.92983"
"-87.8513","41.89728"
"-87.7231","41.83724"
"-88.1563","42.00607"
"-87.8083","41.78452"
"-87.6706","41.87439"
"-87.6758","41.83250"
"-87.8093","41.78848"
"-87.7522","41.93054"
"-87.7294","41.92584"
"-87.6614","41.60705"
"-87.7838","41.92445"
"-87.7377","41.92326"
"-87.7018","41.78192"
"-87.6834","41.83143"
"-87.7232","41.78523"
"-87.8165","41.84482"
"-87.6925","41.77936"
"-87.9493","42.04172"
"-87.5390","41.71103"
"-87.6168","41.50213"
"-87.7449","41.93804"
"-87.7658","41.74645"
"-87.7046","41.92496"
"-87.8704","41.91719"
"-87.7928","41.72828"
"-87.7861","41.85242"
"-87.8430","41.84594"
"-87.6987","42.01166"
"-87.7130","41.79165"
"-87.7335","41.83782"
"-87.6299","41.87048"
"-87.7360","41.79421"
"-87.5491","41.53695"
"-88.0156","42.13645"
"-87.7076","41.79727"
"-87.9724","42.03979"
"-88.1637","41.99623"
"-87.7589","41.92821"
"-87.7959","41.81234"
"-87.6716","41.92358"
"-87.6495","41.93090"
"-87.6853","41.76673"
"-87.7310","41.93375"
"-87.7945","41.85128"
"-87.7655","41.91088"
"-87.7764","41.84926"
"-87.7859","41.49468"
"-87.7615","41.84500"
"-87.6595","41.94118"
"-87.7177","41.83715"
"-87.7359","41.83947"
"-87.8181","41.93232"
"-87.6434","41.55250"
"-87.7563","41.85278"
"-87.7119","41.74226"
"-87.7255","41.84476"
"-87.7080","41.84584"
"-87.5505","41.63154"
"-87.7108","41.84990"
"-87.7310","41.77745"
"-87.7159","41.96947"
